CustomerID,PastLoanID,OriginationDate,TermMonths,RemainingBalance,LatePaymentCount
100371,PL100371_1,2023-08-30,12,8124.2,1
100372,PL100372_0,2015-08-30,48,13614.01,3
100372,PL100372_1,2018-06-30,12,3162.69,1
100373,PL100373_0,2016-07-30,24,14273.39,2
100374,PL100374_0,2016-02-29,60,5791.49,0
100374,PL100374_1,2018-03-30,48,10717.36,1
100375,PL100375_0,2018-02-28,48,6024.27,1
100375,PL100375_1,2021-07-30,36,13992.96,2
100376,PL100376_0,2017-09-30,12,7359.61,0
100377,PL100377_0,2016-06-30,60,11728.5,1
100378,PL100378_0,2019-05-30,24,14358.01,0
100378,PL100378_1,2020-09-30,48,4388.35,1
100380,PL100380_0,2017-09-30,24,2592.96,0
100380,PL100380_1,2018-05-30,48,13262.51,1
100382,PL100382_0,2015-08-30,24,12021.59,1
100383,PL100383_0,2018-07-30,36,14795.77,0
100383,PL100383_1,2019-11-30,24,14487.87,2
100385,PL100385_0,2019-07-30,48,16777.29,3
100387,PL100387_0,2016-09-30,48,12770.96,2
100387,PL100387_1,2022-10-30,24,18876.22,1
100387,PL100387_2,2015-06-30,48,527.81,0
100388,PL100388_0,2018-02-28,36,11186.15,2
100389,PL100389_0,2016-10-30,12,9577.54,1
100390,PL100390_0,2019-10-30,60,16334.67,0
100392,PL100392_0,2015-06-30,60,3164.03,1
100394,PL100394_0,2022-04-30,36,8848.24,1
100395,PL100395_0,2017-01-30,60,18786.76,0
100395,PL100395_1,2022-04-30,36,7264.93,0
100396,PL100396_0,2019-10-30,60,6914.38,2
100396,PL100396_1,2021-08-30,12,8290.19,3
100396,PL100396_2,2016-01-30,48,6673.38,0
100397,PL100397_0,2022-08-30,24,9389.58,2
100397,PL100397_1,2019-09-30,48,13498.29,0
100397,PL100397_2,2020-02-29,24,4600.87,0
100399,PL100399_0,2018-07-30,36,8190.69,1
100399,PL100399_1,2021-07-30,36,14189.22,0
100400,PL100400_0,2017-03-30,60,9047.83,2
100400,PL100400_1,2016-06-30,24,699.47,2
100401,PL100401_0,2018-04-30,36,14991.84,1
100401,PL100401_1,2017-08-30,24,5232.19,1
100402,PL100402_0,2018-11-30,36,15994.28,1
100402,PL100402_1,2023-01-30,12,13108.8,0
100403,PL100403_0,2017-11-30,12,19482.24,0
100404,PL100404_0,2019-11-30,60,4089.48,1
100404,PL100404_1,2022-11-30,24,19192.8,2
100405,PL100405_0,2018-07-30,12,11478.57,0
100406,PL100406_0,2018-05-30,12,14028.04,0
100407,PL100407_0,2015-10-30,24,791.65,2
100408,PL100408_0,2015-10-30,12,9996.16,0
100408,PL100408_1,2016-09-30,48,912.56,1
100409,PL100409_0,2019-05-30,60,13934.82,0
100409,PL100409_1,2017-07-30,24,3292.69,3
100409,PL100409_2,2016-08-30,48,5790.46,0
100412,PL100412_0,2019-01-30,48,6554.85,2
100412,PL100412_1,2016-03-30,36,13172.05,2
100412,PL100412_2,2019-07-30,24,13314.62,0
100413,PL100413_0,2020-04-30,60,14614.45,0
100413,PL100413_1,2022-06-30,24,4347.73,1
100414,PL100414_0,2022-11-30,24,2363.3,1
100414,PL100414_1,2020-01-30,36,5049.65,0
100415,PL100415_0,2018-08-30,48,7776.78,1
100416,PL100416_0,2020-10-30,48,8523.81,0
100417,PL100417_0,2018-03-30,48,5809.41,2
100417,PL100417_1,2016-09-30,24,1726.11,0
100418,PL100418_0,2022-02-28,24,1480.83,1
100419,PL100419_0,2017-02-28,36,3610.85,0
100419,PL100419_1,2018-06-30,36,6405.34,1
100420,PL100420_0,2022-05-30,24,7932.99,0
100421,PL100421_0,2019-01-30,36,15.96,0
100421,PL100421_1,2018-05-30,48,15969.16,4
100423,PL100423_0,2016-01-30,60,4171.06,2
100423,PL100423_1,2020-11-30,48,9251.64,2
100424,PL100424_0,2017-09-30,60,5638.53,2
100425,PL100425_0,2019-08-30,60,15866.35,2
100426,PL100426_0,2016-01-30,48,11569.93,0
100426,PL100426_1,2023-05-30,12,622.84,0
100426,PL100426_2,2020-06-30,36,10604.71,2
100427,PL100427_0,2020-04-30,36,639.78,0
100427,PL100427_1,2016-05-30,24,4226.21,1
100428,PL100428_0,2021-09-30,12,17362.69,1
100428,PL100428_1,2019-10-30,12,16579.31,1
100428,PL100428_2,2016-06-30,24,8903.35,0
100429,PL100429_0,2018-02-28,24,18244.13,1
100429,PL100429_1,2023-02-28,24,901.64,0
100429,PL100429_2,2021-11-30,36,3664.1,0
100430,PL100430_0,2019-09-30,12,11402.49,2
100430,PL100430_1,2016-12-30,24,18194.3,3
100431,PL100431_0,2017-09-30,60,16896.04,3
100431,PL100431_1,2021-08-30,12,10156.35,0
100431,PL100431_2,2019-11-30,60,18766.99,3
100433,PL100433_0,2020-08-30,36,17640.55,0
100433,PL100433_1,2016-06-30,36,15142.37,1
100434,PL100434_0,2021-02-28,12,2094.99,4
100434,PL100434_1,2017-02-28,36,19356.65,0
100435,PL100435_0,2017-02-28,12,10244.65,0
100435,PL100435_1,2017-12-30,60,9759.23,1
100436,PL100436_0,2020-12-30,12,13962.59,2
100436,PL100436_1,2019-09-30,48,2676.02,1
100438,PL100438_0,2021-01-30,48,12571.06,0
100439,PL100439_0,2017-08-30,60,5639.04,0
100439,PL100439_1,2021-02-28,12,13975.39,0
100439,PL100439_2,2018-11-30,48,4595.15,0
100440,PL100440_0,2020-05-30,48,6095.36,1
100440,PL100440_1,2015-06-30,36,19882.23,2
100441,PL100441_0,2018-10-30,60,2771.73,0
100442,PL100442_0,2016-07-30,48,5563.27,1
100442,PL100442_1,2017-10-30,48,4840.23,3
100442,PL100442_2,2018-06-30,48,18352.71,1
100443,PL100443_0,2015-06-30,48,6870.66,3
100443,PL100443_1,2019-03-30,48,13677.39,4
100443,PL100443_2,2020-05-30,12,5930.88,1
100444,PL100444_0,2017-06-30,12,19665.99,1
100444,PL100444_1,2023-05-30,12,19147.48,1
100444,PL100444_2,2018-06-30,60,11753.09,3
100445,PL100445_0,2020-02-29,24,1417.34,4
100445,PL100445_1,2020-02-29,48,8605.55,0
100446,PL100446_0,2017-03-30,36,10952.78,0
100446,PL100446_1,2018-01-30,36,12761.99,1
100446,PL100446_2,2020-03-30,36,3465.76,0
100452,PL100452_0,2017-08-30,60,4062.26,1
100454,PL100454_0,2016-11-30,60,15462.82,5
100454,PL100454_1,2021-08-30,36,1064.53,2
100456,PL100456_0,2015-10-30,12,1633.32,1
100457,PL100457_0,2017-06-30,36,5164.12,1
100457,PL100457_1,2019-12-30,60,19904.99,1
100457,PL100457_2,2015-05-30,48,8723.85,3
100458,PL100458_0,2021-05-30,24,15574.12,0
100458,PL100458_1,2022-06-30,12,14778.56,2
100459,PL100459_0,2018-12-30,36,16073.33,0
100460,PL100460_0,2017-04-30,36,14990.63,1
100462,PL100462_0,2018-03-30,12,3608.83,1
100462,PL100462_1,2016-12-30,60,15729.39,0
100462,PL100462_2,2018-07-30,48,14645.08,2
100463,PL100463_0,2020-09-30,36,6601.43,0
100463,PL100463_1,2016-03-30,24,6191.8,3
100463,PL100463_2,2020-10-30,48,18946.55,0
100464,PL100464_0,2015-09-30,60,2161.42,1
100464,PL100464_1,2015-05-30,36,5844.44,1
100464,PL100464_2,2016-10-30,48,12131.1,2
100465,PL100465_0,2019-04-30,12,15502.08,3
100466,PL100466_0,2017-12-30,60,2982.5,0
100467,PL100467_0,2016-09-30,12,18640.82,1
100468,PL100468_0,2018-12-30,12,17588.1,0
100468,PL100468_1,2021-03-30,24,16555.43,1
100468,PL100468_2,2019-06-30,36,7008.11,1
100469,PL100469_0,2021-12-30,36,10978.76,1
100469,PL100469_1,2015-08-30,60,13083.1,0
100469,PL100469_2,2017-12-30,24,14385.89,3
100470,PL100470_0,2016-01-30,48,918.28,2
100470,PL100470_1,2017-06-30,24,6063.17,2
100472,PL100472_0,2015-11-30,48,4003.3,0
100473,PL100473_0,2015-07-30,48,19390.86,1
100474,PL100474_0,2015-08-30,60,5921.56,1
100474,PL100474_1,2017-07-30,36,11989.33,2
100475,PL100475_0,2017-07-30,36,6525.41,1
100475,PL100475_1,2019-11-30,36,17913.65,0
100476,PL100476_0,2021-03-30,48,16730.04,1
100477,PL100477_0,2018-08-30,12,15405.5,1
100477,PL100477_1,2020-10-30,24,13669.16,0
100477,PL100477_2,2023-04-30,24,19160.07,1
100480,PL100480_0,2017-11-30,60,10726.69,1
100481,PL100481_0,2015-07-30,48,2778.4,2
100481,PL100481_1,2017-11-30,36,6281.25,2
100481,PL100481_2,2020-04-30,36,95.33,1
100482,PL100482_0,2021-06-30,24,19051.84,1
100484,PL100484_0,2017-06-30,60,2069.88,2
100486,PL100486_0,2016-09-30,36,16385.59,0
100487,PL100487_0,2020-12-30,24,3328.38,2
100488,PL100488_0,2020-02-29,24,5180.89,0
100489,PL100489_0,2016-03-30,12,17618.54,2
100489,PL100489_1,2018-11-30,12,4285.57,3
100491,PL100491_0,2017-04-30,60,12963.81,0
100491,PL100491_1,2016-08-30,36,18752.34,3
100492,PL100492_0,2021-02-28,24,13715.28,0
100493,PL100493_0,2021-07-30,24,10042.25,2
100494,PL100494_0,2017-03-30,48,2389.23,0
100494,PL100494_1,2017-05-30,60,8894.14,1
100497,PL100497_0,2021-11-30,24,18733.72,0
100497,PL100497_1,2021-11-30,12,12863.44,0
100497,PL100497_2,2018-01-30,48,14313.62,1
100498,PL100498_0,2016-02-29,12,5199.27,0
100499,PL100499_0,2019-09-30,36,8931.98,2
100499,PL100499_1,2018-04-30,24,557.74,2
100501,PL100501_0,2015-07-30,60,12208.62,0
100501,PL100501_1,2017-10-30,60,16042.79,0
100502,PL100502_0,2021-07-30,24,13152.56,3
100502,PL100502_1,2016-10-30,60,17206.0,0
100503,PL100503_0,2022-02-28,12,9832.36,0
100504,PL100504_0,2018-10-30,12,4240.47,0
100504,PL100504_1,2018-07-30,48,16932.2,0
100505,PL100505_0,2016-05-30,12,18092.11,0
100507,PL100507_0,2015-07-30,12,12962.29,1
100507,PL100507_1,2019-02-28,60,39.38,1
100507,PL100507_2,2016-03-30,48,4863.28,0
100508,PL100508_0,2016-04-30,48,15209.08,1
100508,PL100508_1,2018-07-30,60,11631.19,0
100508,PL100508_2,2016-03-30,48,19099.39,0
100509,PL100509_0,2018-12-30,48,4525.71,0
100509,PL100509_1,2020-01-30,36,10030.8,0
100510,PL100510_0,2020-03-30,60,3686.95,1
100510,PL100510_1,2016-07-30,60,18604.99,1
100510,PL100510_2,2015-07-30,60,19215.04,1
100512,PL100512_0,2018-04-30,48,13580.88,1
100512,PL100512_1,2017-05-30,48,15241.24,0
100513,PL100513_0,2015-10-30,48,2395.98,0
100515,PL100515_0,2017-01-30,60,8016.29,0
100515,PL100515_1,2016-08-30,36,719.57,0
100515,PL100515_2,2016-02-29,60,12274.01,0
100516,PL100516_0,2020-08-30,24,13140.42,1
100517,PL100517_0,2017-11-30,36,2316.84,2
100517,PL100517_1,2018-10-30,48,17959.14,1
100517,PL100517_2,2019-10-30,48,1087.34,4
100518,PL100518_0,2023-09-30,12,2246.79,0
100518,PL100518_1,2015-08-30,36,6602.19,2
100518,PL100518_2,2016-07-30,48,9192.48,1
100519,PL100519_0,2018-10-30,48,7367.46,1
100519,PL100519_1,2019-12-30,12,9065.94,1
100520,PL100520_0,2019-08-30,36,13833.05,1
100520,PL100520_1,2016-03-30,60,10161.84,1
100522,PL100522_0,2016-12-30,12,7971.28,0
100522,PL100522_1,2015-11-30,48,17923.87,1
100522,PL100522_2,2020-02-29,60,4700.84,0
100523,PL100523_0,2016-04-30,36,16974.87,0
100524,PL100524_0,2024-04-30,12,11201.19,0
100525,PL100525_0,2021-02-28,36,17966.09,0
100526,PL100526_0,2016-02-29,12,6402.92,0
100526,PL100526_1,2022-03-30,36,19851.74,1
100526,PL100526_2,2016-11-30,24,12507.7,2
100528,PL100528_0,2015-05-30,60,17120.92,0
100530,PL100530_0,2019-07-30,36,4115.94,0
100531,PL100531_0,2019-01-30,48,2186.65,2
100532,PL100532_0,2015-12-30,12,15498.4,1
100532,PL100532_1,2015-08-30,60,10297.2,0
100534,PL100534_0,2016-05-30,36,16955.16,1
100534,PL100534_1,2017-12-30,60,4565.5,1
100534,PL100534_2,2016-07-30,24,11666.13,1
100535,PL100535_0,2020-03-30,60,12438.72,2
100535,PL100535_1,2017-11-30,24,4705.72,3
100535,PL100535_2,2015-11-30,60,10790.04,0
100536,PL100536_0,2019-11-30,60,12581.49,2
100537,PL100537_0,2023-02-28,24,5528.68,1
100537,PL100537_1,2016-07-30,48,11235.88,2
100537,PL100537_2,2022-12-30,24,15367.59,1
100539,PL100539_0,2020-01-30,60,18266.21,1
100539,PL100539_1,2016-08-30,36,7858.57,0
100539,PL100539_2,2019-06-30,12,12980.65,2
100540,PL100540_0,2019-07-30,36,16507.36,0
100540,PL100540_1,2020-01-30,60,2400.01,0
100540,PL100540_2,2021-07-30,36,845.56,1
100541,PL100541_0,2020-08-30,36,8807.03,1
100541,PL100541_1,2019-12-30,24,6684.79,1
100542,PL100542_0,2023-04-30,24,14730.86,3
100542,PL100542_1,2016-06-30,60,929.27,0
100542,PL100542_2,2019-12-30,48,6749.27,0
100543,PL100543_0,2021-01-30,24,330.0,2
100543,PL100543_1,2016-07-30,24,14634.6,1
100544,PL100544_0,2017-06-30,48,3164.63,0
100545,PL100545_0,2018-03-30,24,15571.56,2
100545,PL100545_1,2020-11-30,24,1380.82,1
100547,PL100547_0,2020-05-30,24,1355.77,1
100547,PL100547_1,2017-04-30,48,19163.06,0
100548,PL100548_0,2019-07-30,60,8358.96,0
100549,PL100549_0,2016-03-30,36,8783.43,2
100549,PL100549_1,2016-09-30,48,9323.17,0
100549,PL100549_2,2017-09-30,60,14008.18,1
100550,PL100550_0,2020-08-30,12,3773.83,0
100550,PL100550_1,2018-03-30,36,18370.8,0
100550,PL100550_2,2015-08-30,36,18128.15,0
100551,PL100551_0,2017-11-30,12,7619.71,0
100551,PL100551_1,2019-03-30,60,5191.27,3
100552,PL100552_0,2017-09-30,60,9794.86,3
100552,PL100552_1,2018-04-30,48,15132.79,0
100552,PL100552_2,2019-09-30,48,12284.97,2
100554,PL100554_0,2019-05-30,48,7791.78,1
100554,PL100554_1,2020-12-30,12,4828.66,1
100554,PL100554_2,2020-05-30,60,18281.54,1
100560,PL100560_0,2015-08-30,48,4729.11,1
100560,PL100560_1,2015-06-30,12,10368.29,1
100560,PL100560_2,2015-08-30,24,8172.42,1
100561,PL100561_0,2021-08-30,36,11736.7,3
100561,PL100561_1,2020-11-30,48,4155.53,3
100561,PL100561_2,2021-06-30,24,6354.33,1
100563,PL100563_0,2016-10-30,24,13481.09,2
100564,PL100564_0,2018-08-30,48,12969.26,0
100565,PL100565_0,2015-05-30,36,13871.51,1
100565,PL100565_1,2019-05-30,36,18243.65,1
100566,PL100566_0,2015-11-30,48,18272.92,0
100567,PL100567_0,2019-05-30,36,15941.24,1
100568,PL100568_0,2019-07-30,12,6236.22,1
100568,PL100568_1,2017-03-30,48,11161.09,2
100568,PL100568_2,2015-05-30,48,15414.19,0
100569,PL100569_0,2023-05-30,24,13620.71,0
100569,PL100569_1,2020-02-29,48,4373.99,1
100570,PL100570_0,2017-07-30,60,17371.44,1
100570,PL100570_1,2018-08-30,24,7516.71,0
100570,PL100570_2,2019-09-30,60,6342.98,2
100571,PL100571_0,2018-08-30,12,9846.82,1
100572,PL100572_0,2020-04-30,60,12002.16,0
100572,PL100572_1,2018-01-30,24,19655.26,3
100572,PL100572_2,2022-07-30,24,18851.48,1
100573,PL100573_0,2020-01-30,24,15960.44,2
100573,PL100573_1,2019-10-30,60,7306.81,0
100573,PL100573_2,2020-08-30,48,672.05,2
100574,PL100574_0,2021-08-30,24,14187.65,1
100574,PL100574_1,2017-12-30,12,3995.55,2
100574,PL100574_2,2017-12-30,36,2610.66,1
100575,PL100575_0,2019-12-30,36,9745.51,0
100575,PL100575_1,2017-08-30,24,3671.95,1
100576,PL100576_0,2016-09-30,12,17891.8,0
100576,PL100576_1,2019-08-30,24,17714.97,1
100577,PL100577_0,2023-12-30,12,5307.53,0
100578,PL100578_0,2018-05-30,12,19605.15,0
100579,PL100579_0,2016-05-30,60,12994.67,1
100580,PL100580_0,2017-04-30,36,18285.29,2
100581,PL100581_0,2016-10-30,48,18233.9,2
100581,PL100581_1,2015-12-30,48,4124.57,0
100581,PL100581_2,2022-05-30,24,9803.88,2
100582,PL100582_0,2017-11-30,12,12188.01,1
100582,PL100582_1,2017-09-30,48,1607.42,1
100583,PL100583_0,2015-09-30,48,18914.18,1
100583,PL100583_1,2016-10-30,36,2246.65,0
100583,PL100583_2,2016-10-30,12,11909.22,1
100584,PL100584_0,2015-05-30,48,12294.02,2
100584,PL100584_1,2018-06-30,12,5811.39,1
100584,PL100584_2,2021-09-30,36,12472.97,1
100586,PL100586_0,2016-06-30,60,8530.91,0
100586,PL100586_1,2017-12-30,24,6719.55,2
100587,PL100587_0,2020-06-30,12,18722.55,0
100587,PL100587_1,2018-11-30,60,15075.86,1
100588,PL100588_0,2015-11-30,60,4282.11,1
100588,PL100588_1,2021-11-30,36,18715.35,0
100591,PL100591_0,2020-07-30,36,10975.97,1
100591,PL100591_1,2017-02-28,60,9476.88,1
100591,PL100591_2,2019-10-30,24,9451.93,0
100592,PL100592_0,2023-01-30,12,18184.67,0
100592,PL100592_1,2015-11-30,36,4969.92,4
100594,PL100594_0,2018-05-30,24,3374.84,1
100595,PL100595_0,2016-05-30,36,16182.84,1
100595,PL100595_1,2015-09-30,36,237.73,1
100597,PL100597_0,2018-09-30,60,10917.23,0
100597,PL100597_1,2019-09-30,36,15632.23,0
100597,PL100597_2,2016-09-30,48,2970.21,0
100598,PL100598_0,2016-03-30,48,10403.23,2
100598,PL100598_1,2020-05-30,60,19196.17,1
100598,PL100598_2,2021-07-30,36,8142.25,0
100600,PL100600_0,2019-06-30,48,8086.82,2
100600,PL100600_1,2018-03-30,48,260.47,0
100600,PL100600_2,2015-12-30,60,17133.93,0
100602,PL100602_0,2018-06-30,24,14405.06,0
100602,PL100602_1,2016-10-30,24,19256.91,0
100602,PL100602_2,2019-02-28,12,7803.39,1
100604,PL100604_0,2020-09-30,48,5714.2,3
100605,PL100605_0,2019-09-30,36,507.57,0
100605,PL100605_1,2017-01-30,24,1596.76,1
100606,PL100606_0,2017-11-30,48,386.59,2
100606,PL100606_1,2016-11-30,36,5615.53,0
100607,PL100607_0,2017-08-30,12,5425.77,2
100607,PL100607_1,2022-01-30,24,10754.86,0
100608,PL100608_0,2021-01-30,48,14181.57,1
100608,PL100608_1,2017-02-28,24,4682.01,0
100609,PL100609_0,2023-07-30,12,13263.47,0
100609,PL100609_1,2016-12-30,36,12694.83,1
100610,PL100610_0,2018-10-30,48,18512.26,0
100612,PL100612_0,2019-01-30,60,7833.28,0
100612,PL100612_1,2019-05-30,12,119.44,0
100613,PL100613_0,2019-10-30,24,13411.34,0
100613,PL100613_1,2019-03-30,12,7491.62,2
100614,PL100614_0,2019-09-30,12,3210.0,0
100617,PL100617_0,2018-03-30,36,4019.64,2
100617,PL100617_1,2016-05-30,12,17689.64,0
100618,PL100618_0,2018-04-30,60,2079.77,0
100618,PL100618_1,2018-12-30,24,6714.93,0
100618,PL100618_2,2017-07-30,60,14229.3,3
100619,PL100619_0,2018-11-30,36,10112.7,0
100619,PL100619_1,2020-05-30,36,17754.24,2
100619,PL100619_2,2017-03-30,60,13333.27,0
100621,PL100621_0,2015-12-30,48,12698.85,0
100621,PL100621_1,2018-04-30,60,6600.61,0
100621,PL100621_2,2018-04-30,12,10983.71,1
100622,PL100622_0,2015-07-30,36,6054.91,2
100622,PL100622_1,2019-05-30,48,15824.47,2
100622,PL100622_2,2019-05-30,12,12808.98,1
100623,PL100623_0,2019-01-30,36,9227.55,0
100623,PL100623_1,2016-06-30,48,466.96,1
100625,PL100625_0,2016-07-30,36,14432.57,2
100625,PL100625_1,2020-02-29,24,10805.89,0
100626,PL100626_0,2018-05-30,48,15055.76,0
100626,PL100626_1,2021-08-30,24,17070.82,1
100627,PL100627_0,2021-07-30,36,19482.27,1
100627,PL100627_1,2016-09-30,12,16487.07,1
100628,PL100628_0,2020-10-30,36,9455.66,0
100628,PL100628_1,2023-07-30,12,18607.91,1
100628,PL100628_2,2018-04-30,36,3237.11,1
100629,PL100629_0,2017-05-30,60,10755.32,1
100629,PL100629_1,2020-02-29,60,16444.41,1
100629,PL100629_2,2018-08-30,24,19741.79,2
100630,PL100630_0,2023-12-30,12,11165.21,1
100631,PL100631_0,2018-11-30,48,16328.53,1
100631,PL100631_1,2018-06-30,48,18645.86,2
100632,PL100632_0,2020-02-29,12,19509.01,0
100632,PL100632_1,2018-02-28,48,11282.54,0
100632,PL100632_2,2021-09-30,24,4775.08,2
100633,PL100633_0,2016-09-30,36,4211.88,1
100633,PL100633_1,2019-05-30,60,14513.72,1
100634,PL100634_0,2016-06-30,24,1777.96,2
100635,PL100635_0,2019-08-30,24,17018.8,0
100636,PL100636_0,2016-10-30,60,3291.78,2
100636,PL100636_1,2015-06-30,24,159.69,0
100637,PL100637_0,2016-10-30,48,6437.43,3
100637,PL100637_1,2017-02-28,36,12210.9,0
100637,PL100637_2,2024-01-30,12,11347.92,1
100639,PL100639_0,2015-06-30,60,1648.49,1
100642,PL100642_0,2015-06-30,24,8362.68,2
100643,PL100643_0,2019-06-30,12,11214.53,0
100643,PL100643_1,2016-08-30,60,10228.72,1
100643,PL100643_2,2018-09-30,48,6168.81,0
100645,PL100645_0,2018-02-28,24,13895.65,0
100645,PL100645_1,2017-09-30,48,70.34,1
100645,PL100645_2,2016-05-30,60,5899.99,2
100646,PL100646_0,2021-10-30,36,15159.72,2
100647,PL100647_0,2017-04-30,24,2328.62,2
100648,PL100648_0,2020-04-30,36,9130.11,0
100649,PL100649_0,2020-08-30,48,19179.07,0
100650,PL100650_0,2017-03-30,48,18160.97,0
100650,PL100650_1,2019-08-30,48,5772.59,2
100650,PL100650_2,2016-05-30,60,15731.31,0
100651,PL100651_0,2020-04-30,60,2188.07,2
100653,PL100653_0,2023-03-30,12,8770.57,1
100653,PL100653_1,2019-02-28,36,7924.86,0
100653,PL100653_2,2019-03-30,60,5920.37,4
100654,PL100654_0,2016-04-30,36,2341.66,0
100654,PL100654_1,2022-04-30,36,9115.36,1
100654,PL100654_2,2022-05-30,24,18572.99,1
100655,PL100655_0,2022-03-30,24,17135.88,1
100656,PL100656_0,2016-01-30,36,9973.29,3
100657,PL100657_0,2015-06-30,12,9800.48,0
100660,PL100660_0,2017-09-30,48,2091.76,0
100662,PL100662_0,2016-06-30,36,14656.53,1
100662,PL100662_1,2017-04-30,48,10565.1,3
100662,PL100662_2,2017-06-30,60,3740.21,0
100663,PL100663_0,2016-08-30,60,9077.74,2
100664,PL100664_0,2018-09-30,24,10583.42,0
100666,PL100666_0,2018-11-30,60,13915.73,2
100667,PL100667_0,2019-07-30,24,7327.44,1
100667,PL100667_1,2015-06-30,36,13328.0,0
100667,PL100667_2,2023-09-30,12,2823.3,0
100669,PL100669_0,2016-08-30,60,11794.17,1
100669,PL100669_1,2019-12-30,24,3826.41,0
100670,PL100670_0,2018-06-30,60,4732.54,1
100670,PL100670_1,2023-07-30,12,15474.66,2
100671,PL100671_0,2019-07-30,36,11385.49,0
100671,PL100671_1,2020-10-30,48,6734.73,0
100671,PL100671_2,2015-10-30,60,5799.37,0
100672,PL100672_0,2015-05-30,36,11748.13,0
100672,PL100672_1,2021-08-30,12,6260.95,0
100675,PL100675_0,2017-08-30,12,15223.93,1
100676,PL100676_0,2017-09-30,12,9040.81,0
100676,PL100676_1,2015-06-30,24,12703.29,0
100676,PL100676_2,2015-05-30,12,5760.67,0
100677,PL100677_0,2022-11-30,12,19124.17,1
100681,PL100681_0,2015-08-30,48,9702.73,0
100681,PL100681_1,2017-08-30,48,2885.38,0
100684,PL100684_0,2018-02-28,60,6274.33,0
100684,PL100684_1,2019-09-30,24,13554.2,0
100685,PL100685_0,2015-11-30,48,7675.35,0
100685,PL100685_1,2021-06-30,24,3307.91,2
100687,PL100687_0,2019-05-30,36,16127.94,1
100687,PL100687_1,2020-06-30,48,353.74,1
100688,PL100688_0,2019-02-28,48,12011.15,1
100688,PL100688_1,2016-10-30,24,4330.1,0
100688,PL100688_2,2021-01-30,48,9312.54,1
100690,PL100690_0,2016-11-30,36,12922.48,1
100690,PL100690_1,2015-10-30,24,4806.75,0
100690,PL100690_2,2016-04-30,60,19823.38,1
100691,PL100691_0,2017-01-30,60,18107.59,1
100692,PL100692_0,2019-06-30,12,17530.28,1
100692,PL100692_1,2022-11-30,24,6083.31,0
100693,PL100693_0,2023-12-30,12,6123.37,1
100693,PL100693_1,2015-12-30,24,145.75,2
100693,PL100693_2,2017-03-30,48,2595.16,2
100694,PL100694_0,2019-07-30,24,6857.22,0
100695,PL100695_0,2018-02-28,48,4319.85,1
100696,PL100696_0,2015-12-30,24,16380.22,0
100697,PL100697_0,2019-10-30,24,1167.63,0
100698,PL100698_0,2016-10-30,36,4218.2,2
100699,PL100699_0,2020-12-30,24,17136.8,1
100701,PL100701_0,2018-09-30,48,8480.78,1
100701,PL100701_1,2022-02-28,36,4979.32,1
100703,PL100703_0,2021-07-30,36,10828.7,1
100703,PL100703_1,2022-10-30,24,4241.86,0
100704,PL100704_0,2015-05-30,12,872.32,2
100704,PL100704_1,2017-01-30,12,18623.84,0
100704,PL100704_2,2019-07-30,36,4327.59,0
100706,PL100706_0,2018-03-30,12,10788.07,2
100706,PL100706_1,2017-04-30,60,17899.65,3
100707,PL100707_0,2021-12-30,36,13272.17,1
100708,PL100708_0,2023-10-30,12,14581.24,3
100708,PL100708_1,2017-02-28,48,10076.5,0
100708,PL100708_2,2018-04-30,60,7470.75,0
100709,PL100709_0,2021-09-30,24,7030.87,0
100709,PL100709_1,2016-09-30,48,7802.98,1
