CustomerID,Age,Gender,Region,Job,MaritalStatus,Dependents,ImmigrationStatus,Income,HouseholdIncome,CreditScore,DebtToIncomeRatio,HasDefaultedBefore,Class,BranchID,HistoryStart
100203,62,Female,Maple Ridge,Manager,Single,0,Citizen,128200.0,128200.0,669,0.0780519344551757,0,Advance,10690-016,2019-03-30
100204,24,Female,Port Coquitlam,Software Developer,Single,0,Citizen,127200.0,127200.0,620,1.48863023328899,0,Advance,10710-016,2021-03-30
100205,60,Female,Kelowna,Software Developer,Divorced,0,Work Permit,128100.0,259600.0,636,0.161049950065395,0,Advance,10250-016,2021-09-30
100206,27,Male,Kamloops,Technician,Widowed,1,Work Permit,66300.0,119900.0,612,0.257789801469629,0,Basic,10460-016,2022-05-30
100207,29,Female,Kelowna,Veterinarian,Single,0,Citizen,282400.0,282400.0,644,0.292230141556123,0,Premium,10250-016,2018-08-30
100208,48,Male,Surrey,Software Developer,Married,1,Citizen,132600.0,234200.0,720,0.194994800601966,0,Advance,10130-016,2015-09-30
100209,30,Female,Abbotsford,Manager,Married,1,Permanent Resident,92300.0,181700.0,719,0.520700563676225,0,Basic,10670-016,2022-01-30
100210,58,Female,Kelowna,Veterinarian,Married,0,Work Permit,271000.0,521400.0,594,0.484665137732224,0,Premium,10250-016,2022-02-28
100211,54,Female,Richmond,Manager,Married,1,Permanent Resident,218800.0,416100.0,676,0.250588995057743,0,Premium,10120-016,2020-10-30
100212,72,Female,Burnaby,Engineer,Single,0,Citizen,139200.0,139200.0,718,0.594664693906538,0,Advance,00140-016,2019-05-30
100213,63,Female,Richmond,Manager,Married,0,Citizen,105500.0,198900.0,599,0.209138021484614,0,Basic,10070-016,2019-08-30
100214,65,Female,Maple Ridge,Technician,Married,1,Citizen,63500.0,127100.0,708,0.0425707311351376,0,Basic,10690-016,2020-12-30
100215,45,Male,Burnaby,Nurse,Married,1,Citizen,84900.0,164000.0,570,0.258934075323477,0,Basic,10730-016,2019-10-30
100216,36,Female,Coquitlam,Engineer,Single,0,Citizen,99800.0,99800.0,691,0.310721610020676,0,Basic,10170-016,2018-03-30
100217,53,Female,Kamloops,Engineer,Married,2,Permanent Resident,63200.0,132700.0,671,0.458370389577404,0,Basic,10460-016,2022-01-30
100218,53,Male,Vancouver,Technician,Married,1,Citizen,55300.0,114600.0,620,0.045005436892355,0,Basic,10080-016,2018-07-30
100219,45,Male,Port Coquitlam,Veterinarian,Widowed,0,Permanent Resident,244900.0,463100.0,566,0.215589390740687,0,Premium,10710-016,2023-05-30
100220,62,Female,Burnaby,Veterinarian,Married,1,Citizen,274800.0,537000.0,578,0.615300917297154,0,Premium,00140-016,2016-04-30
100221,73,Male,Vancouver,Technician,Divorced,0,Citizen,76500.0,138200.0,760,0.15793211517196,0,Basic,00110-016,2018-11-30
100222,70,Female,Surrey,Software Developer,Divorced,0,Citizen,85500.0,165500.0,682,0.442136143238663,0,Basic,10200-016,2020-05-30
100223,70,Male,Kamloops,Engineer,Married,2,Citizen,98800.0,177000.0,607,0.431951519547131,0,Basic,10460-016,2016-04-30
100224,73,Female,Langford,Software Developer,Single,0,Permanent Resident,104100.0,104100.0,728,0.543917627885606,0,Basic,10610-016,2022-12-30
100225,33,Female,Campbell River,Manager,Married,0,Citizen,140600.0,245700.0,712,0.148549372854933,0,Advance,10650-016,2015-08-30
100226,60,Male,Chilliwack,Engineer,Married,1,Permanent Resident,128800.0,265600.0,638,0.0598140000000803,0,Advance,10660-016,2023-05-30
100227,23,Female,Surrey,Engineer,Single,0,Work Permit,111200.0,111200.0,673,0.16820099439985,0,Advance,10200-016,2023-02-28
100228,24,Female,Surrey,Nurse,Single,0,Permanent Resident,72200.0,72200.0,630,0.198200694805879,0,Basic,10130-016,2023-01-30
100229,70,Female,Victoria,Veterinarian,Divorced,0,Citizen,218400.0,379000.0,689,0.507953093068134,0,Premium,10580-016,2019-06-30
100230,58,Female,Richmond,Engineer,Single,0,Citizen,108500.0,108500.0,754,0.261009635950403,0,Basic,10120-016,2020-10-30
100231,70,Male,Vancouver,Veterinarian,Married,2,Citizen,197500.0,381600.0,564,0.0529543900806487,0,Advance,10210-016,2019-04-30
100232,38,Male,Abbotsford,Manager,Married,1,Citizen,163100.0,284600.0,593,0.281149314948309,0,Advance,10670-016,2017-03-30
100233,70,Female,Vancouver,Veterinarian,Single,0,Work Permit,119100.0,119100.0,649,0.110803343161568,0,Advance,10380-016,2022-02-28
100234,23,Female,Surrey,Software Developer,Single,0,Citizen,72000.0,72000.0,669,0.0754012574678967,0,Basic,10130-016,2020-05-30
100235,23,Male,Vancouver,Software Developer,Single,0,Permanent Resident,97900.0,97900.0,632,0.230874556054713,0,Basic,00020-016,2023-01-30
100236,49,Male,Langford,Doctor,Single,0,Permanent Resident,323200.0,323200.0,622,0.199882806620817,0,Premium,10610-016,2021-04-30
100237,44,Female,Abbotsford,Nurse,Married,1,Work Permit,68200.0,127600.0,624,0.595203132873758,0,Basic,10670-016,2021-10-30
100238,58,Female,Vancouver,Manager,Single,0,Citizen,177900.0,177900.0,655,0.0704831405731067,0,Advance,10230-016,2018-09-30
100239,53,Male,Vancouver,Software Developer,Single,0,Citizen,160800.0,160800.0,627,0.125448746708805,0,Advance,00110-016,2020-01-30
100240,54,Male,Langley,Technician,Married,1,Citizen,58500.0,111000.0,629,0.0624247745377347,0,Basic,10680-016,2016-10-30
100241,22,Male,Surrey,Nurse,Single,0,Permanent Resident,57100.0,57100.0,595,0.131243860559373,0,Basic,10130-016,2022-12-30
100242,40,Female,Vancouver,Software Developer,Divorced,0,Citizen,138800.0,266600.0,804,0.331193982207184,0,Advance,10380-016,2017-03-30
100243,23,Male,Victoria,Software Developer,Single,0,Citizen,81000.0,81000.0,587,0.36442597735168,0,Basic,10600-016,2020-05-30
100244,74,Female,Victoria,Doctor,Married,0,Citizen,253600.0,456300.0,628,0.179113587205994,0,Premium,10580-016,2016-12-30
100245,65,Female,Vancouver,Technician,Married,2,Citizen,74300.0,140800.0,657,0.263406145962811,1,Basic,10230-016,2018-06-30
100246,47,Female,Burnaby,Nurse,Single,0,Citizen,75400.0,75400.0,617,0.238794623450999,1,Basic,10300-016,2016-04-30
100247,53,Female,Richmond,Doctor,Single,0,Citizen,377200.0,377200.0,679,0.246549096248762,0,Premium,10070-016,2020-09-30
100248,27,Female,Surrey,Doctor,Married,0,Work Permit,333800.0,657500.0,602,0.489725338405165,0,Premium,10200-016,2023-05-30
100249,53,Male,Richmond,Technician,Divorced,0,Citizen,61400.0,124200.0,651,0.20189778489275,0,Basic,10290-016,2016-03-30
100250,25,Male,Vancouver,Nurse,Single,0,Permanent Resident,70000.0,70000.0,734,0.283587206885426,0,Basic,10210-016,2020-05-30
100251,32,Female,West Vancouver,Manager,Married,4,Citizen,219000.0,420800.0,664,1.29321005539539,0,Premium,00510-016,2019-01-30
100252,38,Male,Surrey,Nurse,Married,2,Citizen,69400.0,124200.0,665,0.145522885021224,0,Basic,10130-016,2017-09-30
100253,59,Female,Surrey,Engineer,Married,1,Permanent Resident,65100.0,129500.0,739,0.303100031989695,0,Basic,10200-016,2022-06-30
100254,45,Female,Burnaby,Software Developer,Widowed,0,Citizen,95500.0,175900.0,648,0.552414114839355,0,Basic,10730-016,2016-09-30
100255,26,Male,Vancouver,Software Developer,Single,1,Permanent Resident,94300.0,94300.0,766,0.207163419656023,0,Basic,00020-016,2021-08-30
100256,73,Male,Surrey,Engineer,Married,0,Permanent Resident,88100.0,177200.0,636,0.641356415531304,0,Basic,10200-016,2021-03-30
100257,55,Male,Langley,Technician,Married,1,Citizen,52500.0,98900.0,611,0.423863696475645,0,Basic,10680-016,2017-07-30
100258,27,Male,Vancouver,Engineer,Widowed,0,Citizen,121900.0,246100.0,733,0.0915371279497737,0,Advance,10100-016,2019-12-30
100259,43,Female,Surrey,Manager,Married,2,Citizen,203000.0,410500.0,675,0.165359815190192,0,Premium,10130-016,2021-02-28
100260,32,Male,Vancouver,Manager,Single,0,Permanent Resident,104900.0,104900.0,600,0.183726516372631,0,Basic,10030-016,2020-07-30
100261,69,Female,Vancouver,Software Developer,Divorced,0,Citizen,86200.0,169600.0,617,0.186399005387637,0,Basic,10210-016,2018-10-30
100262,37,Male,Burnaby,Manager,Married,1,Permanent Resident,160000.0,297500.0,737,0.378426929494904,0,Advance,10730-016,2022-11-30
100263,54,Male,Vancouver,Software Developer,Single,0,Citizen,69700.0,69700.0,682,0.186896356489025,0,Basic,10220-016,2019-05-30
100264,30,Male,Burnaby,Engineer,Married,0,Citizen,119200.0,216600.0,656,0.492694731642519,0,Advance,00140-016,2021-04-30
100265,27,Male,Burnaby,Engineer,Married,2,Citizen,98000.0,168400.0,609,0.425857381857708,0,Basic,10300-016,2021-05-30
100266,37,Female,Burnaby,Doctor,Married,4,Citizen,299600.0,581800.0,599,0.0348320846227635,0,Premium,00140-016,2020-08-30
100267,50,Male,Richmond,Doctor,Married,0,Permanent Resident,270600.0,505700.0,612,0.112439514759734,0,Premium,10070-016,2021-05-30
100268,24,Male,Surrey,Engineer,Single,0,Citizen,61800.0,61800.0,577,0.29698144819561,0,Basic,10200-016,2020-07-30
100269,41,Female,North Vancouver,Software Developer,Single,0,Citizen,123700.0,123700.0,636,0.362702794788973,0,Advance,10260-016,2015-10-30
100270,57,Male,Campbell River,Engineer,Widowed,0,Citizen,62000.0,121300.0,699,0.478632658285446,0,Basic,10650-016,2019-01-30
100271,40,Male,Surrey,Engineer,Single,0,Citizen,88500.0,88500.0,677,0.346966250883953,0,Basic,10200-016,2019-07-30
100272,47,Male,Surrey,Veterinarian,Married,2,Citizen,222600.0,452800.0,558,0.0708482417693863,0,Premium,10130-016,2020-06-30
100273,24,Male,Surrey,Technician,Single,0,Citizen,59700.0,59700.0,675,0.0950874812795189,0,Basic,10130-016,2019-05-30
100274,40,Male,Vancouver,Engineer,Widowed,0,Citizen,68800.0,127300.0,702,0.391328086474971,1,Basic,10230-016,2019-09-30
100275,41,Female,Burnaby,Manager,Married,0,Citizen,153500.0,294500.0,656,0.184268853523376,0,Advance,10730-016,2015-05-30
100276,53,Female,Vancouver,Software Developer,Single,0,Permanent Resident,151400.0,151400.0,675,0.16990983614682,0,Advance,00160-016,2023-03-30
100277,28,Male,Surrey,Technician,Married,2,Citizen,56200.0,111700.0,530,0.430831432090443,0,Basic,10200-016,2020-10-30
100278,73,Female,Maple Ridge,Doctor,Married,6,Citizen,294000.0,609800.0,633,0.374939251685982,0,Premium,10690-016,2016-02-29
100279,62,Male,Richmond,Nurse,Single,0,Citizen,83400.0,83400.0,618,0.208682151368754,0,Basic,10290-016,2018-04-30
100280,54,Male,Richmond,Software Developer,Married,0,Permanent Resident,148400.0,277800.0,592,0.298951921241224,1,Basic,10120-016,2023-01-30
100281,61,Female,Vancouver,Manager,Widowed,0,Citizen,111700.0,201800.0,572,0.302420261722867,0,Advance,00280-016,2017-04-30
100282,60,Female,Coquitlam,Software Developer,Divorced,0,Work Permit,102400.0,195000.0,632,0.725833039844903,0,Basic,10170-016,2022-05-30
100283,39,Female,Prince George,Doctor,Married,2,Citizen,440500.0,775600.0,753,0.234281885316539,0,Premium,10400-016,2018-07-30
100284,61,Male,Kelowna,Manager,Single,0,Citizen,116200.0,116200.0,784,0.416520505268449,0,Advance,10250-016,2019-03-30
100285,22,Female,Chilliwack,Nurse,Single,0,Citizen,77200.0,77200.0,685,0.318130424847532,0,Basic,10660-016,2021-05-30
100286,32,Female,Richmond,Software Developer,Married,3,Permanent Resident,186800.0,350700.0,643,0.229991881784911,0,Advance,10290-016,2020-06-30
100287,49,Female,Coquitlam,Veterinarian,Divorced,0,Citizen,98800.0,174000.0,730,0.278322906969349,0,Basic,10170-016,2017-05-30
100288,46,Female,Coquitlam,Nurse,Married,2,Citizen,84800.0,155600.0,763,0.497804516636299,0,Basic,10170-016,2021-02-28
100289,71,Female,Vancouver,Veterinarian,Married,2,Citizen,133500.0,247600.0,586,0.174096889905972,0,Advance,10080-016,2018-04-30
100290,44,Male,Kelowna,Nurse,Married,3,Citizen,64300.0,113400.0,665,0.29145949937162,0,Basic,10250-016,2019-11-30
100291,52,Female,Vancouver,Software Developer,Single,0,Citizen,102200.0,102200.0,634,0.432267517206272,0,Basic,00160-016,2015-06-30
100292,51,Male,Chilliwack,Engineer,Divorced,0,Citizen,111600.0,231400.0,718,0.419050075017656,0,Advance,10660-016,2018-11-30
100293,63,Male,West Vancouver,Engineer,Single,0,Citizen,132400.0,132400.0,622,0.362700761031705,0,Advance,00510-016,2020-05-30
100294,56,Female,Vancouver,Doctor,Married,1,Permanent Resident,333600.0,644500.0,571,0.338779198379843,0,Premium,00160-016,2021-04-30
100295,28,Female,Surrey,Nurse,Single,0,Citizen,88500.0,88500.0,616,0.164304415724715,0,Basic,10200-016,2016-03-30
100296,37,Male,Surrey,Technician,Married,1,Citizen,71500.0,128500.0,634,0.592313382087663,0,Basic,10200-016,2019-12-30
100297,47,Female,Kamloops,Nurse,Single,0,Citizen,75200.0,75200.0,633,0.354719399459249,0,Basic,10460-016,2019-02-28
100298,69,Male,Port Coquitlam,Nurse,Single,0,Work Permit,75700.0,75700.0,673,0.0895916351667045,0,Basic,10710-016,2023-01-30
100299,73,Male,Chilliwack,Nurse,Married,0,Permanent Resident,64600.0,126100.0,735,0.166411958388865,0,Basic,10660-016,2021-10-30
100300,70,Male,Burnaby,Veterinarian,Single,0,Permanent Resident,221600.0,221600.0,675,0.137350530116978,0,Premium,00140-016,2021-05-30
100301,23,Male,Coquitlam,Engineer,Single,0,Citizen,107800.0,107800.0,677,0.364109939325351,0,Basic,10170-016,2020-05-30
100302,22,Female,Surrey,Engineer,Single,1,Citizen,98400.0,98400.0,669,1.27911961682975,0,Basic,10130-016,2021-05-30
100303,69,Male,Vancouver,Engineer,Single,0,Citizen,91300.0,91300.0,568,0.496614530111095,0,Basic,00110-016,2016-05-30
100304,33,Female,Abbotsford,Nurse,Married,2,Permanent Resident,57700.0,104400.0,717,0.337758632938617,0,Basic,10670-016,2022-10-30
100305,26,Female,Richmond,Doctor,Divorced,0,Citizen,395400.0,758600.0,672,0.421487911627407,0,Premium,10290-016,2021-01-30
100306,58,Male,Langley,Technician,Married,0,Citizen,65100.0,110700.0,682,0.0704000845088919,0,Basic,10680-016,2017-05-30
100307,53,Female,Richmond,Veterinarian,Single,0,Citizen,155000.0,155000.0,717,0.340229305993277,0,Advance,10070-016,2020-11-30
100308,30,Female,North Vancouver,Veterinarian,Married,3,Citizen,245900.0,513200.0,775,0.257936757625525,0,Premium,00500-016,2017-03-30
100309,62,Female,Coquitlam,Engineer,Married,2,Work Permit,88200.0,183800.0,791,0.612765172541902,0,Basic,10170-016,2023-04-30
100310,56,Female,Burnaby,Software Developer,Divorced,0,Permanent Resident,116800.0,234900.0,641,0.495402764497243,1,Basic,10300-016,2021-02-28
100311,40,Male,Abbotsford,Software Developer,Widowed,0,Citizen,96400.0,174100.0,709,0.274937515784689,0,Basic,10670-016,2016-07-30
100312,69,Female,Campbell River,Software Developer,Single,1,Citizen,129400.0,129400.0,810,0.410839691749085,0,Advance,10650-016,2018-11-30
100313,37,Female,Nanaimo,Manager,Married,2,Citizen,177300.0,329800.0,684,0.257985552855711,0,Advance,10640-016,2016-03-30
100314,24,Male,White Rock,Nurse,Single,0,Citizen,74200.0,74200.0,667,0.231051691135153,0,Basic,00680-016,2019-05-30
100315,41,Female,Langley,Software Developer,Divorced,0,Citizen,175100.0,346500.0,696,0.313359712179667,0,Advance,10680-016,2015-10-30
100316,45,Male,Nanaimo,Nurse,Single,0,Work Permit,77000.0,77000.0,638,0.222774840693655,0,Basic,10640-016,2021-12-30
100317,54,Male,Maple Ridge,Software Developer,Divorced,0,Citizen,129500.0,232000.0,631,0.70145415753932,0,Advance,10690-016,2019-08-30
100318,45,Male,Vancouver,Technician,Married,1,Permanent Resident,55600.0,95400.0,611,0.719948626825498,0,Basic,10220-016,2023-01-30
100319,73,Female,Vancouver,Nurse,Married,3,Permanent Resident,72500.0,135900.0,726,0.17096192758548,0,Basic,10030-016,2022-01-30
100320,32,Female,Vancouver,Software Developer,Single,0,Work Permit,147600.0,147600.0,554,0.405508779798055,1,Basic,00160-016,2023-02-28
100321,70,Male,Surrey,Veterinarian,Single,0,Citizen,286000.0,286000.0,604,0.368459830563686,0,Premium,10200-016,2015-08-30
100322,29,Female,Langford,Engineer,Married,2,Citizen,144400.0,302400.0,670,0.103458956674046,0,Advance,10610-016,2020-02-29
100323,57,Male,Kelowna,Nurse,Married,0,Work Permit,64400.0,119700.0,671,0.642746777313405,0,Basic,10250-016,2023-04-30
100324,59,Male,Richmond,Veterinarian,Single,0,Permanent Resident,239500.0,239500.0,747,0.114841727691631,0,Premium,10120-016,2023-02-28
100325,61,Male,Vancouver,Veterinarian,Divorced,0,Permanent Resident,282200.0,496800.0,625,0.306614758296807,0,Premium,00110-016,2020-12-30
100326,41,Female,Vancouver,Veterinarian,Married,2,Permanent Resident,293200.0,614300.0,618,0.403852876110385,0,Premium,10760-016,2022-07-30
100327,56,Female,Vancouver,Manager,Widowed,0,Citizen,207900.0,397300.0,713,0.418861127328468,0,Premium,10150-016,2021-02-28
100328,69,Male,Burnaby,Engineer,Married,3,Citizen,144100.0,279700.0,729,0.0308687566285541,0,Advance,00140-016,2016-01-30
100329,46,Male,Richmond,Engineer,Married,1,Citizen,125400.0,216600.0,587,1.34283813449637,1,Basic,10070-016,2018-09-30
100330,56,Female,Burnaby,Doctor,Widowed,1,Citizen,158600.0,271000.0,626,0.020915339779629,0,Advance,10730-016,2016-05-30
100331,46,Male,Chilliwack,Manager,Divorced,0,Citizen,116100.0,236100.0,650,0.715249102906163,0,Advance,10660-016,2015-09-30
100332,50,Male,Coquitlam,Veterinarian,Married,3,Citizen,195600.0,339500.0,690,1.44334560235767,0,Advance,10170-016,2020-12-30
100333,39,Male,Abbotsford,Engineer,Single,0,Citizen,81600.0,81600.0,756,0.377431946630413,0,Basic,10670-016,2020-04-30
100334,67,Female,Vancouver,Engineer,Married,2,Citizen,127200.0,220000.0,664,0.0640205613730998,0,Advance,10150-016,2020-05-30
100335,39,Female,Richmond,Veterinarian,Married,1,Citizen,271400.0,569800.0,681,0.0935898561341337,0,Premium,10290-016,2016-07-30
100336,23,Female,Surrey,Software Developer,Single,0,Permanent Resident,170500.0,170500.0,622,0.240285711853748,1,Basic,10130-016,2023-02-28
100337,56,Male,Victoria,Software Developer,Married,1,Work Permit,116300.0,203000.0,593,0.131463975751928,0,Advance,10580-016,2021-06-30
100338,37,Female,Vancouver,Nurse,Married,1,Permanent Resident,85100.0,175200.0,723,0.248040290275121,0,Basic,00050-016,2021-07-30
100339,62,Male,Surrey,Nurse,Divorced,0,Citizen,86900.0,182300.0,691,0.195707463657445,0,Basic,10200-016,2017-03-30
100340,57,Male,Langley,Nurse,Divorced,0,Citizen,77200.0,138900.0,560,0.248567065639914,0,Basic,10680-016,2018-07-30
100341,54,Male,Chilliwack,Software Developer,Married,1,Permanent Resident,170700.0,335300.0,622,0.10695555572931,0,Advance,10660-016,2020-12-30
100342,25,Male,Surrey,Nurse,Divorced,0,Citizen,64300.0,134700.0,670,0.411311476098592,0,Basic,10130-016,2018-05-30
100343,54,Male,Prince George,Engineer,Married,2,Citizen,85800.0,167800.0,643,0.120463903143137,0,Basic,10400-016,2017-11-30
100344,35,Female,Burnaby,Software Developer,Married,1,Citizen,85100.0,150200.0,560,0.204313957905238,0,Basic,10300-016,2015-08-30
100345,42,Male,Burnaby,Nurse,Married,1,Citizen,79000.0,160200.0,667,0.0835147369399706,0,Basic,10730-016,2017-06-30
100346,69,Female,Nanaimo,Engineer,Divorced,0,Citizen,81300.0,144900.0,622,0.233785254260568,0,Basic,10640-016,2016-07-30
100347,41,Female,Abbotsford,Nurse,Married,1,Citizen,63300.0,117900.0,696,0.187150987811454,0,Basic,10670-016,2017-07-30
100348,29,Male,Surrey,Technician,Single,0,Citizen,54500.0,54500.0,770,0.287633887427759,0,Basic,10200-016,2016-08-30
100349,28,Male,Surrey,Veterinarian,Married,0,Citizen,86900.0,155800.0,676,0.366280862792958,0,Basic,10200-016,2021-03-30
100350,24,Female,Vancouver,Nurse,Single,1,Permanent Resident,82900.0,82900.0,698,0.0946103909071493,0,Basic,10150-016,2022-03-30
100351,38,Female,Surrey,Technician,Single,0,Citizen,59300.0,59300.0,770,0.286142725459622,0,Basic,10200-016,2019-01-30
100352,54,Female,Nanaimo,Nurse,Single,0,Citizen,72000.0,72000.0,622,0.440887893839701,0,Basic,10640-016,2017-02-28
100353,69,Male,Kelowna,Doctor,Married,3,Citizen,447300.0,845400.0,716,0.614707460961547,0,Premium,10250-016,2016-06-30
