CustomerID,NumOpenAccounts,NumClosedAccounts,NumLatePayments,AvgAccountAgeMonths,CreditUtilization,LoanToValue,NumMortgages,TotalDebt,RecurringPayment,NumHardInquiries
100424,15,2,1,205,0.3,0.84,2,56605.17,472.77,10
100425,7,7,5,29,0.3,0.64,4,3610.69,2406.68,10
100426,10,10,3,94,0.21,1.18,0,1216.2,636.22,10
100427,4,5,4,75,0.33,0.93,0,129943.33,128.38,8
100428,13,10,1,81,0.22,1.49,3,142813.55,306.88,10
100429,14,4,1,231,0.31,1.26,3,168994.47,1637.49,5
100430,5,4,2,92,0.6,0.32,3,27447.02,1774.82,7
100431,13,3,5,111,0.12,0.54,0,136106.41,1685.73,8
100432,10,9,5,117,0.9,1.08,5,122684.19,360.52,9
100433,5,7,3,135,0.85,1.21,2,144373.11,986.48,5
100434,7,10,1,179,0.25,0.71,0,165962.1,311.74,5
100435,14,2,4,158,0.5,1.18,4,84644.22,1754.92,1
100436,4,6,1,222,0.24,1.11,5,189992.8,1350.35,3
100437,10,7,3,74,0.38,0.4,1,129512.95,1773.62,7
100438,1,6,2,28,0.35,1.36,4,76251.75,330.16,6
100439,10,1,0,56,0.72,1.46,2,144744.43,1803.08,3
100440,4,1,2,199,0.47,0.79,2,108880.37,236.48,0
100441,8,4,1,90,0.7,1.28,0,60238.12,1503.02,0
100442,15,4,1,235,0.77,1.35,0,116993.46,2138.29,3
100443,10,10,2,140,0.9,1.43,4,24896.07,247.35,5
100444,8,5,2,169,0.69,0.81,3,162007.84,2008.47,7
100445,9,1,3,48,0.75,1.39,2,187801.61,313.83,4
100446,13,1,6,45,0.56,0.47,1,121827.02,943.27,6
100447,7,2,4,26,0.41,0.47,2,6034.08,1450.12,8
100448,15,1,1,34,0.99,0.53,0,50433.23,1089.57,6
100449,1,6,3,86,0.18,1.43,1,20387.65,293.62,8
100450,3,0,1,30,0.28,1.46,3,158497.55,471.29,6
100451,12,10,5,50,0.16,0.56,3,177104.5,1678.65,7
100452,2,8,3,125,0.5,1.43,5,20507.37,1044.28,7
100453,14,3,2,194,0.63,1.21,5,3740.05,566.26,6
100454,13,4,0,194,0.91,1.35,4,135503.0,1857.97,1
100455,5,1,1,9,0.9,0.98,3,145056.6,300.65,8
100456,1,1,4,117,0.37,1.16,0,182643.03,2075.65,8
100457,7,8,3,94,0.55,0.42,1,169831.97,1194.9,8
100458,14,6,3,17,0.66,0.33,0,43906.61,1410.09,2
100459,6,10,2,56,0.54,1.48,2,167994.25,1389.63,4
100460,14,5,3,145,0.45,0.38,0,104288.66,1379.6,1
100461,6,3,4,106,0.78,0.93,0,60195.09,861.08,3
100462,7,9,4,37,0.83,0.98,3,73163.8,817.94,6
100463,5,6,3,87,0.99,0.53,2,7936.46,1741.6,5
100464,2,3,2,20,0.48,0.46,1,23964.77,1748.41,5
100465,14,10,2,86,0.79,0.99,2,21052.24,2111.83,2
100466,8,0,4,230,0.72,0.57,0,132060.28,1637.37,7
100467,4,10,1,211,0.81,1.29,4,180580.32,516.75,3
100468,13,8,5,222,0.49,1.32,3,192470.84,1431.64,4
100469,12,5,2,9,0.89,0.68,3,8332.42,2335.08,5
100470,6,9,3,51,0.5,1.2,5,165666.49,2260.92,4
100471,4,10,5,121,0.96,1.34,4,13911.08,1407.9,8
100472,14,7,1,153,0.39,1.24,2,101937.97,1677.71,10
100473,12,3,6,150,0.71,1.01,0,26357.58,111.14,8
100474,14,9,1,156,0.47,0.5,4,189595.53,1916.3,3
100475,3,9,2,31,0.9,1.49,1,126965.06,1165.01,3
100476,1,2,4,201,0.2,1.25,1,185412.28,1487.44,1
100477,5,9,3,90,0.25,0.52,1,100269.03,2126.85,7
100478,2,4,1,144,0.39,0.94,2,164673.6,2466.87,6
100479,9,8,3,15,0.46,1.01,4,22388.26,2026.28,8
100480,9,3,1,73,0.18,1.04,2,11966.44,137.46,5
100481,8,0,1,123,0.6,1.0,0,161429.1,670.18,2
100482,7,9,3,90,0.94,1.1,3,49154.21,1339.02,0
100483,11,9,0,49,0.59,1.43,5,193991.82,2465.13,3
100484,2,3,4,75,0.59,0.82,1,158237.73,1937.94,7
100485,12,9,3,17,0.4,1.45,4,85240.39,1307.85,0
100486,2,4,2,181,0.43,0.66,3,57460.99,2123.34,5
100487,13,1,2,189,0.16,0.45,2,159925.61,997.12,6
100488,9,2,3,205,0.75,0.6,2,19765.78,971.94,10
100489,4,6,2,38,0.58,1.49,3,75042.3,743.4,4
100490,5,4,4,117,0.32,0.63,1,59865.14,1579.37,7
100491,2,5,2,18,0.67,0.39,3,100972.6,2115.53,10
100492,11,7,2,112,0.68,0.57,4,196707.18,206.95,9
100493,7,4,1,44,0.76,0.97,1,72769.48,2372.43,8
100494,8,7,3,54,0.65,0.58,3,188509.98,1349.4,0
100495,7,10,0,222,0.91,1.02,3,150819.44,2072.01,4
100496,5,8,1,111,0.7,0.92,2,140397.27,945.08,9
100497,2,2,2,55,0.72,0.45,2,100903.59,1764.29,5
100498,6,0,1,53,0.22,1.19,1,190236.93,2136.02,5
100499,3,10,3,196,0.39,1.38,2,51580.85,2244.44,4
100500,13,7,1,59,0.33,0.91,3,164811.42,172.57,8
100501,2,10,3,114,0.53,1.03,1,125163.11,2495.34,4
100502,11,9,2,10,0.38,0.64,4,82831.04,1790.39,1
100503,7,10,1,201,0.97,1.22,1,28818.58,2198.65,6
100504,9,10,4,124,0.43,0.31,5,178839.32,2278.92,9
100505,4,4,2,92,0.45,0.36,3,80199.39,2211.34,8
100506,14,2,1,215,0.92,0.84,4,124389.25,1180.93,0
100507,1,1,4,35,0.82,1.36,4,12185.56,239.93,5
100508,15,9,2,78,0.3,0.7,3,129912.32,260.52,0
100509,13,10,3,211,0.87,0.92,5,90054.85,1277.26,4
100510,9,0,2,135,0.13,1.2,2,90844.21,1562.1,5
100511,10,8,2,25,0.38,0.51,1,62692.52,1285.8,9
100512,15,6,2,182,0.74,0.83,1,183703.47,1346.79,5
100513,8,7,3,124,0.37,0.75,2,96681.59,296.76,4
100514,6,3,0,12,0.36,1.2,1,134850.89,1928.08,1
100515,2,5,2,206,0.46,0.44,4,34725.86,767.67,1
100516,2,5,2,169,0.27,1.01,5,126297.41,1851.95,6
100517,5,2,1,51,0.3,0.82,3,140173.87,1416.82,5
100518,14,9,1,51,0.34,0.31,5,100870.05,2087.62,4
100519,3,8,2,221,0.49,1.41,1,81111.73,464.57,10
100520,14,9,1,147,0.84,0.99,0,19123.59,1644.35,5
100521,2,3,1,21,0.11,0.92,0,29875.65,1664.69,2
100522,11,5,2,117,0.2,1.13,2,158765.35,2149.14,5
100523,6,6,0,189,0.3,1.13,3,89515.15,2155.83,4
100524,8,7,2,100,0.92,1.25,0,174819.62,1083.75,2
100525,15,2,2,184,0.37,0.51,3,15579.28,1743.75,10
100526,1,10,1,15,0.93,0.6,0,199113.94,2102.31,4
100527,12,0,4,8,0.88,0.79,3,40683.86,690.31,7
100528,13,6,2,62,0.12,1.37,2,109426.97,1327.32,9
100529,4,5,1,94,0.85,1.24,3,71017.43,1149.99,8
100530,2,6,4,133,0.27,0.79,4,100816.97,104.62,9
100531,4,6,1,188,0.43,1.02,3,82008.72,335.63,2
100532,8,9,2,147,0.56,1.23,5,166144.94,1290.0,3
100533,11,9,4,94,0.18,0.78,4,75816.06,1357.19,0
100534,10,1,1,11,0.73,0.42,4,7099.92,919.23,0
100535,8,2,1,144,0.86,0.81,2,138898.76,2011.08,7
100536,8,5,3,196,0.5,1.16,3,132941.74,355.99,0
100537,6,0,3,142,0.63,0.94,0,199806.67,2120.59,8
100538,8,1,4,114,0.66,0.6,3,173008.64,1833.44,0
100539,7,0,0,142,0.25,1.37,2,73042.14,1771.82,0
100540,13,4,5,36,0.36,0.44,3,69255.47,1613.87,4
100541,6,6,1,177,0.9,0.76,0,2824.61,511.89,0
100542,9,8,0,207,0.46,1.05,4,54679.05,1686.89,2
100543,13,4,2,153,0.54,0.89,3,158745.63,873.31,4
100544,1,4,1,137,0.21,0.41,5,162676.12,1674.69,6
100545,4,6,3,61,0.95,0.75,3,37285.83,530.78,3
100546,14,0,5,116,0.86,0.39,0,34992.22,1360.48,6
100547,6,9,3,195,0.63,0.57,3,181071.12,1610.49,7
100548,2,6,2,69,0.41,1.34,5,97230.24,1274.99,1
100549,14,8,1,20,0.2,0.71,5,177490.41,823.76,7
100550,8,4,2,70,0.3,0.61,3,179117.7,1438.36,8
100551,13,10,2,20,0.87,0.59,1,34462.83,1931.16,5
100552,1,6,2,56,0.58,0.51,4,149334.39,1849.08,0
100553,8,9,2,204,0.57,1.46,3,103129.3,1769.11,6
100554,4,7,4,162,0.1,1.02,4,72579.74,689.5,9
100555,12,2,1,15,0.63,0.88,1,101563.81,1594.6,0
100556,15,0,3,41,0.58,0.53,0,12936.92,1119.93,10
100557,6,10,6,233,0.74,1.41,0,118425.22,1680.42,5
100558,7,7,2,22,0.45,0.9,5,188179.41,1862.88,7
100559,3,0,4,50,0.31,0.53,5,152425.0,1705.47,8
100560,5,8,0,142,0.69,0.99,5,104280.59,1191.34,4
100561,2,5,1,177,0.86,1.09,4,179480.75,329.23,10
100562,12,0,2,157,0.75,1.28,4,195624.48,1989.33,8
100563,9,0,2,221,0.72,0.47,1,86468.41,1492.98,6
100564,10,5,3,220,0.15,1.43,2,3790.65,1250.6,1
100565,1,10,4,30,0.87,0.86,2,197158.6,2260.59,4
100566,2,8,2,26,0.5,0.4,3,140145.49,479.64,0
100567,12,7,0,39,0.19,1.19,0,104351.38,839.09,7
100568,9,1,2,238,0.31,1.36,5,49826.91,884.49,6
100569,3,0,4,155,0.78,0.42,3,149413.51,1285.98,8
100570,8,6,3,218,0.59,0.34,2,17749.06,1409.14,5
100571,13,9,0,119,0.71,1.25,4,178409.85,1660.78,2
100572,15,10,1,51,0.48,0.71,1,11875.8,1236.86,4
100573,7,5,1,139,0.65,1.24,0,92615.75,188.99,4
100574,11,7,1,100,0.75,0.74,3,31800.99,146.62,2
100575,11,2,4,37,0.24,1.08,5,17876.02,2399.55,3
100576,11,4,2,41,0.94,1.01,1,95107.26,2004.13,6
100577,15,7,1,135,0.85,0.75,1,132205.32,1291.9,0
100578,3,10,0,152,0.61,0.68,2,181162.31,1743.5,6
100579,6,0,1,123,0.42,0.34,0,65195.47,2013.3,0
100580,10,9,1,78,0.91,1.4,5,181934.97,2423.03,4
100581,12,6,4,44,0.2,0.72,0,87087.94,2389.14,9
100582,11,3,0,68,0.2,0.97,3,67268.44,1129.44,3
100583,8,6,1,136,0.97,0.72,5,62594.35,1699.22,9
100584,8,9,1,115,0.72,1.43,2,150162.72,2178.01,0
100585,15,8,2,169,0.7,1.42,4,121353.65,1202.51,9
100586,3,3,3,183,0.47,0.63,2,126704.16,825.27,1
100587,2,6,2,131,0.33,1.09,4,68708.16,2462.89,0
100588,9,3,2,236,0.71,0.68,3,40112.01,621.73,7
100589,3,8,1,200,0.54,0.43,5,157945.49,255.5,5
100590,9,8,2,9,0.53,1.24,5,157573.51,1004.66,2
100591,8,7,2,24,0.36,0.84,3,118966.35,673.49,1
100592,6,4,1,202,0.94,1.1,4,36775.11,1325.34,10
100593,8,7,3,88,0.92,1.11,2,33659.86,2109.77,0
100594,9,2,1,149,0.93,1.47,2,88422.66,1727.95,7
100595,9,1,2,148,0.64,0.37,5,58457.28,2275.14,8
100596,3,5,2,130,0.35,0.48,1,113770.82,583.81,1
100597,3,7,1,224,0.69,1.14,3,114443.65,2413.28,10
100598,13,1,1,221,0.19,1.4,3,113653.02,443.98,1
100599,7,0,2,179,0.95,1.49,5,62970.72,126.69,6
100600,3,8,2,192,0.25,0.98,2,31580.44,619.43,3
100601,13,2,3,237,0.54,1.38,1,87527.8,827.96,10
100602,13,2,3,191,0.4,0.66,4,124043.72,500.41,0
100603,12,10,3,169,0.88,0.62,3,93953.91,870.65,3
100604,4,3,5,11,0.13,0.33,4,159800.77,784.16,1
100605,7,4,0,159,0.57,1.3,4,30021.75,1353.5,4
100606,1,3,1,229,0.54,0.61,4,14791.43,2257.04,1
100607,3,0,1,6,0.83,1.48,1,193384.68,627.06,6
100608,3,1,1,188,0.79,0.45,0,122226.39,1794.18,5
100609,8,4,1,104,0.13,0.59,3,49939.48,125.6,3
100610,10,4,1,148,0.78,0.4,3,34791.61,791.21,3
100611,15,3,2,69,0.99,0.97,0,199497.67,2242.46,10
100612,3,0,2,153,0.96,0.58,0,59983.3,1189.13,4
100613,15,5,0,147,0.85,0.41,5,86938.63,1524.63,6
100614,10,3,3,31,0.34,1.07,1,30423.88,910.0,4
100615,6,1,1,203,0.72,1.33,5,36471.42,969.76,10
100616,6,3,1,128,0.11,0.8,1,191948.5,1998.13,1
100617,15,4,1,213,0.55,0.8,5,75041.11,1678.73,4
100618,3,1,1,181,0.94,0.82,4,107676.87,1453.31,2
100619,1,6,2,124,0.89,0.33,4,115050.4,276.98,0
100620,2,4,3,220,0.61,0.45,1,183193.41,1371.78,4
100621,10,4,2,161,0.36,0.67,4,44155.15,1239.68,4
100622,4,2,1,82,0.61,0.39,3,56565.88,623.35,0
100623,5,6,4,49,0.3,1.49,5,108506.42,761.32,9
100624,10,6,2,74,0.21,0.47,5,122022.09,1595.48,3
100625,12,8,0,112,0.7,1.04,0,58773.95,2496.23,7
100626,11,1,1,118,0.47,0.78,5,79308.75,2482.07,4
100627,5,1,2,22,0.64,1.01,1,175259.46,535.36,7
100628,4,8,5,101,0.39,0.8,3,105709.02,907.84,8
100629,13,3,3,50,0.26,0.98,3,120505.51,1389.58,2
100630,4,0,2,7,0.97,0.83,2,57985.2,1525.5,1
100631,2,1,3,59,0.5,0.86,1,45191.61,642.2,5
100632,9,3,0,101,0.35,0.51,5,111631.97,157.73,4
100633,10,4,2,76,0.51,0.58,0,39846.05,2471.41,6
100634,4,2,1,28,0.85,0.53,0,21755.77,1835.39,8
100635,10,10,0,129,0.17,1.01,4,177272.24,907.15,1
100636,7,7,1,107,0.25,1.15,3,38686.14,1795.1,4
100637,5,6,1,137,0.22,1.32,5,159005.71,1608.15,10
100638,2,8,3,204,0.7,0.93,1,36950.54,2463.84,2
100639,5,9,1,158,0.88,1.31,2,177621.6,2044.91,8
100640,15,6,4,131,0.89,0.5,2,187061.96,930.82,5
100641,5,9,3,195,0.23,0.59,2,71896.65,909.91,3
100642,8,6,1,182,0.43,0.52,3,20805.76,2449.39,4
100643,9,9,2,24,0.77,1.29,1,87923.62,819.45,0
100644,4,10,4,49,0.87,1.3,4,136848.88,2092.94,2
100645,3,0,1,18,0.82,1.48,2,197458.04,886.2,2
100646,2,4,4,175,0.19,1.38,5,13773.37,1035.99,2
100647,5,3,3,174,0.66,0.58,3,26628.01,428.25,6
100648,14,4,0,213,0.89,0.87,0,192948.92,1634.2,3
100649,6,10,1,208,0.3,1.46,0,64383.58,1403.86,10
100650,3,10,2,203,0.12,0.6,0,129534.47,2157.43,8
100651,6,5,2,156,0.95,1.04,3,26555.41,2199.06,6
100652,5,5,2,130,0.41,0.98,5,182220.42,528.26,3
100653,9,3,3,25,0.36,1.08,2,42526.8,730.89,6
100654,1,9,1,16,0.35,0.8,0,169078.21,1939.04,9
100655,12,0,0,54,0.92,0.93,2,37423.3,1044.9,5
100656,14,7,3,55,0.59,1.07,1,127462.17,602.43,1
100657,9,2,4,22,0.97,0.96,2,174259.23,613.31,6
100658,9,3,2,238,0.31,0.79,5,17538.08,1232.9,9
100659,11,9,1,184,0.55,1.37,4,89905.83,299.98,9
100660,11,5,2,162,0.5,0.46,2,31883.49,1741.35,4
100661,4,5,2,89,0.25,0.58,1,10234.46,2373.03,8
100662,4,0,3,91,0.27,0.56,4,62509.66,2249.73,6
100663,7,5,3,148,0.88,0.61,1,118388.42,1670.74,10
100664,11,2,0,136,0.53,0.46,3,120651.44,898.98,3
100665,15,9,2,39,0.42,1.01,3,43111.29,180.18,2
100666,8,3,2,191,0.86,1.33,5,179977.6,2064.35,0
100667,10,10,2,85,0.72,0.44,2,152039.52,1978.37,2
100668,11,8,5,206,0.38,0.81,0,144478.07,2350.43,3
100669,7,6,0,209,0.37,0.68,5,121251.73,1060.16,3
100670,11,6,0,218,0.39,1.06,1,172732.84,235.46,10
100671,14,2,1,73,0.14,1.02,0,158006.15,118.62,10
100672,6,1,2,69,0.67,1.05,0,35244.13,2185.52,5
100673,15,6,1,201,0.27,0.38,5,31168.06,1027.73,2
100674,13,6,4,138,0.21,1.17,3,54390.67,1189.51,6
100675,6,5,2,96,0.6,0.67,0,175106.99,654.69,4
100676,1,3,1,166,0.88,0.48,0,77511.36,2041.5,6
100677,6,3,2,46,0.58,0.86,4,77291.48,773.44,2
100678,15,7,2,210,0.45,0.84,0,173821.22,840.33,4
100679,3,5,2,183,0.79,0.58,0,56585.95,2184.28,6
100680,4,6,5,24,0.7,1.42,3,93637.31,254.63,7
100681,8,1,2,235,0.26,1.1,2,116809.68,258.38,6
100682,12,9,2,43,0.48,1.23,3,126358.2,1535.77,2
100683,4,10,2,85,0.22,0.69,3,169834.42,241.42,7
100684,2,10,4,205,0.67,1.38,2,51104.02,1608.73,3
100685,9,9,2,156,0.2,0.99,5,78359.13,1573.71,0
100686,13,5,3,205,0.12,1.37,5,43892.35,1231.2,2
100687,6,2,3,237,0.53,0.35,3,190568.86,1103.57,9
100688,6,2,3,146,0.12,0.97,1,74881.53,1100.7,2
100689,9,9,1,102,0.29,1.16,3,149549.81,558.03,7
100690,14,10,2,187,0.39,1.44,3,32100.44,841.89,7
100691,8,8,1,146,0.68,0.51,1,50166.3,1560.29,1
100692,4,0,0,32,0.75,0.44,4,15542.88,2127.4,0
100693,9,5,0,93,0.9,1.1,3,181010.21,1419.12,2
100694,13,0,2,50,0.95,1.41,1,144678.52,1444.53,7
100695,4,5,2,167,0.57,1.21,0,70390.38,616.05,7
100696,10,5,0,132,0.31,0.98,2,31636.73,1439.63,6
100697,1,6,3,41,0.67,1.39,3,191628.44,1421.92,1
100698,4,10,2,214,0.64,0.54,1,21739.73,893.15,1
100699,10,4,1,158,0.15,0.37,5,35280.67,1708.7,9
100700,9,8,0,215,0.94,0.69,0,111579.16,1079.22,2
100701,14,5,4,200,0.63,0.5,1,110586.53,800.66,10
100702,3,6,5,205,0.51,0.53,3,156912.33,1331.07,0
100703,4,2,1,87,0.6,1.22,4,104600.67,1070.67,1
100704,13,0,4,203,0.4,1.07,2,106363.76,547.59,5
100705,3,10,2,101,0.21,1.1,1,45044.73,1157.62,2
100706,5,2,1,96,0.15,1.02,4,61015.19,1556.8,6
100707,3,5,2,232,0.94,1.05,2,158397.15,2336.23,0
100708,14,4,3,70,0.56,0.43,2,21140.69,948.37,2
100709,2,4,2,86,0.74,0.57,4,16715.28,1935.37,1
100710,7,10,1,63,0.93,1.04,3,111808.75,148.77,9
100711,1,4,3,25,0.13,1.1,4,184407.89,533.89,10
100712,12,4,2,203,0.78,0.53,0,153641.35,1878.41,5
100713,2,5,1,167,0.9,0.91,1,24831.74,892.33,1
100714,12,3,0,136,0.37,1.13,2,186849.15,642.45,10
100715,10,3,4,12,0.88,1.22,5,103807.29,861.4,8
100716,3,8,2,154,0.8,0.32,4,49638.91,1406.57,8
100717,4,9,2,83,0.72,0.87,1,118839.68,2234.34,4
100718,10,6,2,12,0.4,1.33,3,148492.93,2111.64,6
100719,9,2,2,100,0.17,0.59,2,6337.74,1215.91,4
100720,4,5,1,78,0.31,1.12,2,159696.55,678.61,4
100721,10,1,2,186,0.98,0.34,2,165011.96,1977.64,6
100722,8,5,1,120,0.96,0.45,4,162572.72,1603.94,3
100723,6,2,2,131,0.45,0.45,3,98275.96,435.46,0
100724,9,2,1,176,0.15,0.67,4,70297.16,237.89,8
100725,4,2,3,157,0.6,0.49,5,166993.88,783.23,9
100726,7,8,1,12,0.98,0.42,5,7788.55,985.72,5
100727,13,7,3,155,0.41,0.36,4,56690.13,443.82,0
100728,15,0,3,163,0.74,0.99,1,148548.54,488.88,2
100729,13,6,1,144,0.68,0.77,4,49063.87,678.49,6
100730,13,9,0,142,0.69,0.4,3,6094.64,2055.68,2
100731,13,6,3,197,0.15,1.24,5,99092.89,1156.33,10
100732,1,6,1,153,0.62,0.58,2,171736.73,711.05,9
100733,7,4,2,82,0.63,0.71,3,171013.25,439.83,6
100734,5,9,1,89,0.47,0.67,0,51357.99,962.91,7
100735,3,3,4,216,0.75,1.34,3,182340.13,1092.85,4
100736,6,10,2,51,0.55,0.38,5,190064.78,2212.99,2
100737,15,0,5,43,0.49,1.36,5,140257.3,350.97,5
100738,6,0,1,116,0.86,1.06,4,142618.57,902.38,2
100739,3,10,3,171,0.6,1.46,2,111713.11,1917.07,6
100740,15,10,2,18,0.54,0.63,0,71535.07,493.54,6
100741,11,3,3,133,0.63,0.7,0,108359.06,1544.91,10
100742,10,2,5,33,0.1,0.87,3,191611.09,1101.4,9
100743,15,2,0,52,0.42,0.84,4,8661.71,1705.87,9
100744,6,2,0,189,0.93,0.78,5,32666.55,957.55,7
100745,13,9,2,53,0.46,0.35,0,39128.38,2357.62,3
100746,15,1,2,127,0.47,0.52,0,151276.13,948.31,8
100747,8,7,4,185,0.12,1.31,5,85831.43,443.7,5
100748,2,1,2,85,0.9,0.51,1,86200.9,2007.89,5
100749,8,5,1,141,0.57,0.74,2,141657.16,1123.87,4
100750,11,1,4,37,0.62,0.46,0,32771.83,556.96,5
100751,1,4,2,38,0.85,1.14,0,4209.17,139.66,5
100752,10,9,0,185,0.67,0.75,5,7833.65,2244.79,7
100753,4,8,1,87,0.73,1.09,1,63134.2,2042.92,4
100754,14,2,3,139,0.99,0.35,1,20008.88,2347.94,7
100755,9,5,4,187,0.77,1.23,0,104666.56,306.15,10
100756,15,0,2,208,0.73,1.28,2,155502.73,506.77,10
100757,2,4,3,89,0.55,1.03,0,32725.36,906.91,4
100758,7,7,4,125,0.5,0.51,2,135683.34,1702.79,1
100759,2,2,1,72,0.11,0.92,0,199789.75,229.82,7
100760,14,7,3,206,0.12,1.14,2,147842.43,799.14,10
100761,11,2,2,119,0.56,0.52,0,55655.11,1506.36,7
100762,15,2,2,188,0.85,0.59,1,85829.78,2453.65,8
100763,9,4,4,83,0.83,1.38,4,104428.27,589.69,1
100764,1,3,1,219,0.25,0.42,0,89811.35,642.94,2
100765,4,9,4,65,0.7,0.34,1,157049.7,2160.83,3
100766,12,0,0,134,0.99,0.88,0,86566.05,2278.09,7
100767,1,10,0,107,0.86,0.8,3,29530.76,2317.11,10
100768,12,8,6,105,0.23,1.36,4,24204.79,1253.09,7
100769,3,3,5,94,0.2,0.55,1,194311.16,1836.86,8
100770,6,10,0,209,0.55,1.17,3,199047.45,1268.54,8
100771,5,2,3,77,0.99,1.03,2,124749.13,2075.37,4
100772,6,3,2,91,0.44,1.24,0,96999.25,487.27,10
100773,9,0,2,197,0.42,0.67,4,111933.77,1400.01,7
100774,12,10,2,79,0.65,1.47,2,102969.16,2076.57,4
100775,2,7,3,113,0.54,1.11,0,69593.94,1890.87,5
100776,2,0,5,21,0.9,1.13,4,118531.26,2395.59,9
100777,14,0,3,22,0.61,1.19,3,41997.8,662.95,1
100778,12,6,3,155,0.72,1.4,4,160367.87,2479.31,10
100779,9,1,3,83,0.81,1.04,3,148145.23,1881.17,9
100780,3,2,2,206,0.54,0.68,2,95905.03,1299.49,0
100781,4,3,1,6,0.52,0.78,1,163534.1,1713.56,10
100782,3,2,2,150,0.76,1.33,2,65985.96,1934.3,3
100783,11,9,1,205,0.15,1.02,5,92213.58,719.02,0
100784,3,3,1,108,0.57,1.21,5,72133.56,1455.19,9
100785,15,1,3,187,0.27,1.03,1,49379.38,1980.23,6
100786,15,5,2,9,0.14,0.91,4,105153.7,1720.19,5
100787,8,3,3,14,0.54,1.22,1,48796.0,1646.04,6
100788,11,3,2,88,0.46,0.88,5,158351.13,2350.84,7
100789,7,3,2,137,0.65,1.37,4,173687.68,1348.55,10
100790,10,1,4,212,0.47,1.17,1,141057.87,1251.41,3
100791,8,1,3,30,0.44,0.65,2,106904.63,2182.48,8
100792,13,2,0,69,0.81,0.44,1,191832.62,523.82,4
100793,7,3,2,133,0.73,1.1,4,88653.44,1487.07,10
100794,3,8,3,122,0.73,0.97,5,72240.43,1667.06,0
100795,9,5,2,37,0.56,0.56,0,128248.7,736.17,2
100796,15,2,1,91,0.89,1.13,2,154647.55,1795.87,3
100797,13,3,3,115,0.89,1.28,2,113321.17,1054.83,3
100798,1,1,1,175,0.81,0.49,4,197306.77,663.25,1
100799,11,10,2,113,0.72,0.87,1,110557.27,1822.12,0
100800,13,10,2,82,0.23,0.79,1,80215.08,693.49,10
100801,1,2,2,14,0.27,1.28,0,110101.85,2193.32,9
100802,5,9,1,162,0.27,1.5,3,99967.6,1555.54,3
100803,6,7,0,97,0.76,1.41,4,162432.81,2177.48,1
100804,13,4,2,172,0.48,1.5,2,62281.32,1603.61,0
100805,5,5,1,123,0.99,1.19,1,199804.84,133.84,7
100806,14,0,3,153,0.52,1.39,1,141498.5,2040.5,4
100807,12,9,2,140,0.97,0.78,3,179247.19,1022.38,6
100808,3,1,1,114,0.91,0.85,2,182646.17,480.34,3
100809,11,6,0,188,0.7,0.69,4,1558.48,2296.4,1
100810,6,0,3,239,0.55,0.53,0,28922.22,882.91,1
100811,4,8,1,174,0.34,1.03,2,50359.11,1405.42,0
100812,9,4,3,25,0.75,0.72,1,20810.03,724.62,7
100813,8,7,2,111,0.62,0.99,4,131179.2,356.88,9
100814,12,10,1,60,0.12,1.07,2,82034.61,122.88,9
100815,13,7,4,117,0.91,0.85,2,22713.23,2257.43,10
100816,10,1,0,198,0.56,0.93,0,66520.04,1123.62,7
100817,9,8,1,187,0.4,1.45,2,191102.9,2221.41,8
100818,7,2,1,31,0.55,0.8,5,150647.97,638.0,5
100819,13,6,1,127,0.19,0.37,3,70236.29,1331.24,9
100820,4,7,0,155,0.6,0.5,5,42009.27,1730.02,3
100821,15,9,3,231,0.8,0.3,4,34529.23,1974.71,6
100822,12,5,2,80,0.85,1.13,1,68394.29,2178.23,1
100823,13,7,0,93,0.8,0.56,4,27237.46,2284.9,1
100824,13,3,2,78,0.14,1.34,0,183126.67,177.32,5
100825,6,3,2,116,0.61,0.65,3,42395.23,1500.83,1
100826,4,10,0,41,0.48,0.85,1,197123.12,2118.26,7
100827,8,1,4,55,0.24,0.5,3,51912.64,464.9,6
100828,10,3,2,79,0.96,0.87,4,101918.24,652.43,7
100829,7,2,1,121,0.45,1.33,3,37420.93,1579.8,9
100830,12,7,0,97,0.69,1.02,1,103357.44,2093.74,1
100831,11,2,1,144,0.12,1.0,5,108750.13,976.22,5
100832,6,4,0,112,0.78,0.31,1,13628.23,1231.47,9
100833,3,7,4,105,0.1,0.62,1,4511.25,1921.1,1
100834,10,8,1,145,0.87,1.1,0,198734.58,1717.57,1
100835,7,10,2,232,0.73,1.46,0,13721.8,1206.09,9
100836,6,4,4,88,0.19,1.16,5,159580.21,1261.03,6
100837,13,0,2,36,0.18,1.43,0,181042.89,220.23,2
100838,1,5,1,223,0.75,0.67,0,139139.84,2149.42,9
100839,8,9,2,153,0.7,1.17,0,62388.31,2105.38,0
100840,11,2,2,152,0.84,0.3,2,62170.58,2440.85,6
100841,2,10,3,194,0.42,0.62,1,9701.2,205.91,10
100842,9,5,4,10,0.67,0.48,0,113582.97,1078.57,6
100843,10,2,1,99,0.32,1.43,2,44163.1,2122.28,2
100844,3,7,0,15,0.59,0.78,1,86490.75,1499.1,4
100845,2,5,1,106,0.53,0.72,5,14839.4,669.22,2
100846,10,4,2,19,0.59,1.29,1,66426.69,1725.66,0
100847,12,10,1,235,0.88,1.4,2,14299.45,2002.2,6
100848,13,8,3,215,0.6,0.85,1,81573.14,990.91,9
100849,13,6,1,14,0.58,0.73,4,28448.54,1021.37,6
