ApplicationID,CustomerID,ApplicationDate,DecisionDate,LoanPurpose,LoanAmount,LoanTermMonths,InterestRate,Approved,Status,IsFraudApp,FraudReason,ApplicationLocation,ApplicationDeviceID
200240,108786,2023-06-14,2023-06-30,Car Loan,26000,36,11.65,1,Active,0,,Surrey,dvc_31170
200241,103686,2023-08-24,2023-09-14,Wedding,10000,48,10.78,1,Active,0,,Surrey,dvc_38014
200242,109615,2025-05-20,2025-06-07,Debt consolidation,9000,60,14.47,1,Default,0,,Vancouver,dvc_21945
200243,105056,2024-03-06,2024-03-29,Travel,11000,24,10.82,0,NotApproved,0,,Vancouver,dvc_14661
200244,103902,2025-04-11,2025-05-06,Car Loan,7000,60,8.27,1,Active,1,Location,Kamloops,dvc_96652
200245,106346,2025-03-05,2025-03-25,Debt consolidation,8000,60,10.7,0,NotApproved,0,,Surrey,dvc_43347
200246,106716,2025-02-14,2025-03-08,Debt consolidation,38000,36,11.89,0,NotApproved,0,,Campbell River,dvc_38925
200247,101388,2024-01-23,2024-02-10,Wedding,12000,12,10.23,0,NotApproved,0,,Surrey,dvc_22374
200248,109114,2023-12-01,2023-12-17,Debt consolidation,20000,24,11.7,1,Active,0,,Surrey,dvc_18950
200249,107027,2023-07-13,2023-08-06,Medical expenses,21000,48,8.85,0,NotApproved,0,,Surrey,dvc_86357
200250,109052,2023-12-03,2023-12-28,Car Loan,28000,12,11.53,1,Default,0,,Vancouver,dvc_90379
200251,107993,2025-04-10,2025-05-01,Debt consolidation,49000,24,12.17,0,NotApproved,1,Identity,Richmond,dvc_76558
200252,105137,2024-08-12,2024-09-04,Emergency,4000,48,15.66,0,NotApproved,0,,Burnaby,dvc_69208
200253,102550,2023-07-30,2023-08-18,Car Loan,14000,48,10.38,1,Active,0,,Burnaby,dvc_94644
200254,105194,2023-08-04,2023-08-26,Debt consolidation,44000,24,10.54,0,NotApproved,0,,Coquitlam,dvc_46414
200255,106870,2024-12-18,2025-01-02,Emergency,6000,24,10.61,0,NotApproved,0,,Richmond,dvc_92902
200256,108665,2024-06-10,2024-07-03,Car Loan,9000,24,10.9,1,Active,0,,Vancouver,dvc_36222
200257,101071,2025-02-21,2025-03-09,Car Loan,15000,48,13.22,1,Active,0,,New Westminster,dvc_21772
200258,104433,2023-07-22,2023-08-10,Travel,19000,48,11.45,0,NotApproved,0,,North Vancouver,dvc_71989
200259,104875,2025-01-09,2025-02-03,Debt consolidation,6000,48,11.42,1,Active,0,,Burnaby,dvc_65406
200260,102662,2024-07-16,2024-08-05,Home renovation,10000,12,11.45,1,Default,0,,Richmond,dvc_43107
200261,109133,2025-01-13,2025-01-28,Wedding,2000,48,11.69,0,NotApproved,0,,Richmond,dvc_52826
200262,104067,2023-09-04,2023-09-27,Debt consolidation,31000,60,10.81,1,Default,0,,Abbotsford,dvc_47625
200263,108596,2023-09-06,2023-09-23,Debt consolidation,2000,12,12.37,0,NotApproved,0,,Burnaby,dvc_12350
200264,106693,2024-10-23,2024-11-17,Wedding,21000,12,15.8,1,Active,0,,Abbotsford,dvc_67026
200265,100694,2024-06-02,2024-06-20,Car Loan,20000,36,11.49,0,NotApproved,0,,Coquitlam,dvc_35102
200266,106583,2024-07-30,2024-08-21,Wedding,6000,48,10.16,1,Active,0,,Surrey,dvc_80417
200267,109085,2023-10-05,2023-10-28,Debt consolidation,7000,48,11.51,0,NotApproved,0,,Vancouver,dvc_50714
200268,106755,2023-12-21,2024-01-08,Debt consolidation,6000,48,11.35,0,NotApproved,0,,Burnaby,dvc_95832
200269,105623,2024-07-12,2024-08-04,Car Loan,13000,12,11.31,0,NotApproved,0,,Richmond,dvc_85232
200270,105782,2025-04-06,2025-04-26,Car Loan,22000,60,10.53,1,Active,0,,Chilliwack,dvc_91652
200271,103551,2024-09-12,2024-09-29,Debt consolidation,35000,12,16.51,0,NotApproved,0,,Kelowna,dvc_44596
200272,108396,2024-04-22,2024-05-13,Car Loan,10000,12,11.02,0,NotApproved,0,,Burnaby,dvc_19625
200273,101410,2023-11-10,2023-11-28,Debt consolidation,34000,24,10.75,1,Default,0,,Kamloops,dvc_60981
200274,104811,2025-05-20,2025-06-09,Debt consolidation,43000,48,10.81,1,Pending,1,Identity,Vancouver,dvc_12314
200275,107036,2024-07-21,2024-08-08,Emergency,6000,36,8.15,1,Active,1,Identity,North Vancouver,dvc_80538
200276,100474,2025-01-05,2025-01-22,Wedding,12000,24,13.8,1,Active,0,,Kelowna,dvc_79059
200277,109191,2024-12-16,2025-01-05,Car Loan,28000,60,10.56,0,NotApproved,0,,Langley,dvc_68962
200278,100003,2024-11-15,2024-12-06,Wedding,17000,24,12.0,0,NotApproved,0,,Langley,dvc_33593
200279,102389,2023-11-02,2023-11-22,Debt consolidation,6000,36,11.46,1,Active,1,Identity,Surrey,dvc_90983
200280,107328,2024-12-03,2024-12-26,Debt consolidation,4000,48,11.65,1,Active,1,Location,Vancouver,dvc_15114
200281,108305,2024-01-27,2024-02-20,Debt consolidation,30000,60,11.25,1,Active,0,,Nanaimo,dvc_87340
200282,100645,2024-04-03,2024-04-27,Wedding,4000,24,10.96,0,NotApproved,0,,Vancouver,dvc_87606
200283,102299,2024-11-01,2024-11-19,Debt consolidation,48000,36,11.41,1,Active,0,,Surrey,dvc_60051
200284,104969,2024-10-15,2024-11-09,Debt consolidation,1000,12,11.51,0,NotApproved,0,,Maple Ridge,dvc_18850
200285,109245,2024-03-15,2024-03-31,Wedding,24000,24,11.34,1,Active,0,,Kamloops,dvc_91748
200286,105789,2024-05-04,2024-05-26,Car Loan,27000,48,10.31,1,Active,0,,Vancouver,dvc_76492
200287,101220,2025-04-27,2025-05-15,Debt consolidation,28000,48,13.16,0,NotApproved,0,,Vancouver,dvc_80406
200288,105977,2024-07-05,2024-07-20,Car Loan,22000,36,8.29,0,NotApproved,0,,Surrey,dvc_76036
200289,104657,2024-05-14,2024-06-07,Debt consolidation,12000,48,11.51,0,NotApproved,0,,Vancouver,dvc_93792
200290,103299,2023-08-31,2023-09-15,Home renovation,32000,12,11.41,0,NotApproved,0,,Coquitlam,dvc_41836
200291,100277,2023-12-08,2023-12-24,Medical expenses,27000,36,14.87,1,Active,0,,Surrey,dvc_77135
200292,105011,2023-11-20,2023-12-14,Home renovation,20000,36,11.18,0,NotApproved,0,,Surrey,dvc_46232
200293,108509,2023-07-18,2023-08-03,Car Loan,10000,36,14.27,0,NotApproved,0,,Nanaimo,dvc_69230
200294,109077,2024-02-16,2024-03-05,Wedding,29000,48,11.27,0,NotApproved,0,,Surrey,dvc_68470
200295,108464,2023-06-15,2023-07-04,Emergency,9000,48,11.13,0,NotApproved,0,,New Westminster,dvc_36553
200296,103548,2024-08-28,2024-09-18,Car Loan,10000,48,10.09,1,Active,0,,Surrey,dvc_48414
200297,102997,2024-08-02,2024-08-25,Emergency,5000,24,11.47,0,NotApproved,0,,West Vancouver,dvc_38143
200298,102286,2023-11-24,2023-12-19,Car Loan,29000,12,10.8,1,Closed,0,,Vancouver,dvc_76155
200299,101413,2024-08-29,2024-09-13,Home renovation,33000,24,10.13,0,NotApproved,0,,Langley,dvc_59375
200300,101307,2023-11-17,2023-12-02,Car Loan,29000,60,10.43,1,Active,0,,Vancouver,dvc_50992
200301,106852,2023-06-04,2023-06-29,Debt consolidation,40000,12,12.61,1,Closed,0,,Coquitlam,dvc_30311
200302,108761,2023-07-24,2023-08-11,Car Loan,18000,60,10.13,1,Active,0,,Surrey,dvc_25089
200303,108998,2024-11-29,2024-12-20,Car Loan,3000,60,11.46,1,Active,0,,New Westminster,dvc_82431
200304,103804,2024-10-01,2024-10-25,Emergency,8000,48,15.97,0,NotApproved,0,,Coquitlam,dvc_69868
200305,108239,2023-07-14,2023-07-30,Debt consolidation,17000,24,13.4,1,Active,0,,White Rock,dvc_74399
200306,106376,2023-11-23,2023-12-13,Debt consolidation,24000,48,11.24,1,Active,0,,Surrey,dvc_57937
200307,101057,2023-07-21,2023-08-10,Debt consolidation,39000,36,10.1,1,Active,0,,Surrey,dvc_99733
200308,100072,2025-05-02,2025-05-21,Medical expenses,19000,36,11.07,0,NotApproved,0,,Surrey,dvc_90183
200309,106278,2023-06-23,2023-07-10,Debt consolidation,24000,36,7.76,1,Active,0,,Vancouver,dvc_65238
200310,101990,2025-03-27,2025-04-17,Debt consolidation,27000,12,11.38,1,Active,0,,Kelowna,dvc_47704
200311,105236,2024-02-10,2024-02-25,Emergency,5000,24,10.36,1,Active,0,,North Vancouver,dvc_84010
200312,101706,2023-07-24,2023-08-10,Debt consolidation,36000,60,10.97,0,NotApproved,0,,Vancouver,dvc_38663
200313,102095,2024-07-02,2024-07-23,Car Loan,23000,12,11.18,1,Active,1,Identity,Kelowna,dvc_29229
200314,106722,2023-11-30,2023-12-22,Debt consolidation,48000,60,11.42,1,Active,0,,Surrey,dvc_60303
200315,109417,2024-01-01,2024-01-22,Car Loan,13000,36,10.79,0,NotApproved,0,,Surrey,dvc_49667
200316,100978,2024-10-30,2024-11-24,Wedding,14000,36,11.06,0,NotApproved,0,,Surrey,dvc_87505
200317,101585,2024-06-10,2024-07-05,Emergency,2000,12,14.94,0,NotApproved,0,,Vancouver,dvc_67882
200318,106441,2023-11-12,2023-11-28,Wedding,19000,36,11.43,1,Active,0,,Vancouver,dvc_90741
200319,102358,2024-07-21,2024-08-10,Home renovation,26000,12,10.16,0,NotApproved,0,,Richmond,dvc_26722
200320,107793,2023-09-09,2023-09-25,Car Loan,5000,24,10.33,0,NotApproved,0,,Burnaby,dvc_10919
200321,105112,2024-12-11,2025-01-03,Car Loan,10000,36,11.0,1,Active,0,,Abbotsford,dvc_98057
200322,101937,2025-05-25,2025-06-19,Car Loan,7000,60,13.64,0,Pending,0,,Maple Ridge,dvc_94539
200323,106513,2025-04-14,2025-04-30,Debt consolidation,16000,24,10.25,1,Active,0,,Vancouver,dvc_36612
200324,100089,2024-08-15,2024-09-08,Wedding,14000,48,15.18,1,Active,1,Identity,Surrey,dvc_20807
200325,108030,2024-08-19,2024-09-06,Emergency,6000,36,11.19,0,NotApproved,0,,Vancouver,dvc_23170
200326,100094,2024-05-31,2024-06-18,Debt consolidation,36000,60,10.43,0,NotApproved,0,,Vancouver,dvc_85311
200327,108964,2023-12-04,2023-12-20,Debt consolidation,23000,12,14.76,0,NotApproved,0,,Coquitlam,dvc_34244
200328,103978,2025-01-28,2025-02-22,Emergency,3000,12,10.81,1,Active,0,,Coquitlam,dvc_26908
200329,105051,2024-05-31,2024-06-15,Home renovation,37000,36,11.81,0,NotApproved,0,,Chilliwack,dvc_91762
200330,104878,2025-02-15,2025-03-06,Debt consolidation,19000,48,12.36,0,NotApproved,0,,Richmond,dvc_77071
200331,103874,2024-04-10,2024-04-28,Wedding,24000,12,11.93,0,NotApproved,1,Document,Nanaimo,dvc_93010
200332,104953,2023-10-24,2023-11-12,Wedding,4000,36,10.63,1,Active,0,,Langford,dvc_75236
200333,108780,2023-08-11,2023-09-02,Car Loan,5000,36,11.49,1,Active,0,,Vancouver,dvc_38225
200334,104681,2023-08-13,2023-09-01,Medical expenses,10000,24,12.59,0,NotApproved,0,,Surrey,dvc_88056
200335,108385,2024-10-22,2024-11-12,Travel,16000,48,11.68,1,Default,1,Location,Prince George,dvc_26023
200336,102120,2024-04-28,2024-05-18,Car Loan,5000,36,11.09,1,Active,0,,Abbotsford,dvc_84916
200337,107024,2024-02-29,2024-03-24,Car Loan,15000,24,12.11,1,Active,0,,Abbotsford,dvc_56642
200338,101680,2024-04-23,2024-05-09,Wedding,25000,12,10.03,0,NotApproved,0,,Vancouver,dvc_26384
200339,104332,2024-04-13,2024-05-01,Car Loan,8000,24,15.97,0,NotApproved,0,,Abbotsford,dvc_31353
200340,100573,2024-05-26,2024-06-11,Emergency,9000,36,10.62,1,Active,0,,North Vancouver,dvc_39528
200341,102411,2025-03-30,2025-04-20,Debt consolidation,28000,36,11.56,1,Active,0,,Prince George,dvc_11557
200342,102680,2024-12-16,2025-01-03,Debt consolidation,5000,12,11.77,1,Active,1,Document,Penticton,dvc_66141
200343,104903,2023-07-11,2023-08-03,Travel,4000,12,10.96,0,NotApproved,0,,Vancouver,dvc_25818
200344,106113,2024-11-03,2024-11-19,Wedding,2000,12,11.37,1,Active,0,,Coquitlam,dvc_31975
200345,109842,2024-10-18,2024-11-04,Debt consolidation,34000,60,8.64,0,NotApproved,1,Location,White Rock,dvc_79357
200346,102404,2024-10-12,2024-11-04,Debt consolidation,41000,36,10.84,1,Active,1,Location,New Westminster,dvc_28748
200347,102598,2023-08-14,2023-09-08,Car Loan,20000,60,11.85,1,Active,0,,Vancouver,dvc_14135
200348,102616,2023-07-16,2023-08-08,Wedding,2000,24,7.01,0,NotApproved,0,,Prince George,dvc_76951
200349,108890,2024-04-06,2024-04-27,Wedding,18000,60,11.4,0,NotApproved,0,,Surrey,dvc_64639
200350,101709,2024-12-15,2024-12-31,Car Loan,24000,36,10.29,0,NotApproved,0,,Burnaby,dvc_34486
200351,101438,2024-02-17,2024-03-07,Car Loan,28000,36,10.84,1,Default,0,,Surrey,dvc_39963
200352,109492,2025-02-09,2025-03-05,Debt consolidation,23000,60,11.43,1,Active,1,Identity,Kelowna,dvc_57257
200353,107788,2025-03-29,2025-04-21,Debt consolidation,42000,60,13.39,0,NotApproved,0,,Vancouver,dvc_36701
200354,101900,2023-08-22,2023-09-06,Car Loan,8000,24,13.4,1,Active,0,,Vancouver,dvc_59986
200355,100052,2023-12-09,2024-01-02,Car Loan,24000,36,11.0,0,NotApproved,0,,Vancouver,dvc_42617
200356,107760,2023-10-25,2023-11-11,Medical expenses,23000,36,11.04,1,Active,0,,Surrey,dvc_51314
200357,102831,2023-10-24,2023-11-12,Debt consolidation,46000,36,7.1,0,NotApproved,0,,Kelowna,dvc_27475
200358,107670,2024-07-19,2024-08-11,Home renovation,17000,60,10.57,1,Active,0,,Vancouver,dvc_71088
200359,104261,2024-05-12,2024-06-05,Wedding,21000,48,11.2,1,Active,0,,Vancouver,dvc_76695
200360,104789,2023-09-15,2023-10-08,Car Loan,6000,36,14.85,0,NotApproved,0,,Kamloops,dvc_13398
200361,103802,2024-04-21,2024-05-11,Wedding,12000,12,15.57,0,NotApproved,0,,Vancouver,dvc_84903
200362,106253,2023-10-19,2023-11-07,Emergency,4000,60,12.02,0,NotApproved,0,,Langley,dvc_94386
200363,107319,2024-01-01,2024-01-21,Debt consolidation,33000,12,10.17,1,Closed,0,,Vancouver,dvc_53299
200364,108888,2024-05-23,2024-06-14,Wedding,22000,24,11.61,0,NotApproved,0,,Surrey,dvc_40079
200365,105488,2023-12-10,2023-12-29,Debt consolidation,45000,48,13.72,0,NotApproved,0,,Port Coquitlam,dvc_43416
200366,108439,2025-04-08,2025-05-02,Debt consolidation,7000,36,10.13,0,NotApproved,0,,Vancouver,dvc_48961
200367,102380,2025-05-16,2025-06-09,Debt consolidation,10000,48,10.98,1,Pending,0,,Prince George,dvc_89484
200368,107622,2023-07-27,2023-08-19,Home renovation,16000,48,10.58,1,Active,0,,Burnaby,dvc_40781
200369,108903,2024-05-08,2024-06-01,Emergency,7000,24,8.86,1,Active,0,,Langford,dvc_55532
200370,102429,2025-02-15,2025-03-06,Debt consolidation,13000,60,12.76,1,Active,0,,Abbotsford,dvc_11904
200371,108160,2025-03-29,2025-04-20,Debt consolidation,18000,36,11.24,0,NotApproved,0,,Burnaby,app_dvc_108160
200372,104592,2025-03-24,2025-04-11,Wedding,13000,36,15.08,0,NotApproved,0,,Vancouver,app_dvc_104592
200373,100612,2024-07-30,2024-08-22,Debt consolidation,26000,24,10.01,1,Active,0,,Surrey,dvc_72520
200374,100334,2023-08-14,2023-09-06,Debt consolidation,24000,36,10.2,0,NotApproved,0,,Vancouver,dvc_31696
200375,108101,2023-07-08,2023-07-23,Emergency,5000,24,11.25,1,Active,0,,Vancouver,dvc_36876
200376,104265,2024-10-17,2024-11-11,Car Loan,8000,12,11.67,1,Active,0,,Surrey,dvc_39522
200377,109717,2024-07-22,2024-08-08,Home renovation,18000,60,11.71,1,Active,0,,Vancouver,dvc_86175
200378,108824,2025-03-09,2025-03-29,Debt consolidation,34000,36,10.84,0,NotApproved,0,,Kamloops,dvc_66093
200379,102494,2023-06-10,2023-06-29,Car Loan,13000,12,13.94,1,Closed,0,,Richmond,dvc_82911
200380,106277,2023-08-10,2023-08-29,Car Loan,21000,36,11.55,1,Active,0,,Surrey,dvc_17751
200381,100559,2025-05-18,2025-06-06,Home renovation,12000,60,10.69,0,Pending,0,,North Vancouver,dvc_17011
200382,107454,2025-01-04,2025-01-19,Car Loan,20000,24,10.58,0,NotApproved,0,,Penticton,dvc_69911
200383,104481,2025-03-19,2025-04-11,Debt consolidation,49000,36,10.53,1,Active,0,,Chilliwack,dvc_79664
200384,103401,2023-11-29,2023-12-20,Car Loan,28000,48,14.0,0,NotApproved,0,,Vancouver,dvc_32182
200385,109381,2023-10-06,2023-10-30,Debt consolidation,31000,60,12.14,0,NotApproved,0,,Surrey,dvc_18338
200386,109328,2024-04-09,2024-05-03,Debt consolidation,33000,60,11.23,0,NotApproved,0,,Vernon,dvc_30514
200387,102007,2024-06-10,2024-06-26,Debt consolidation,3000,60,10.82,0,NotApproved,0,,Vernon,dvc_58366
200388,108448,2024-06-06,2024-06-30,Debt consolidation,40000,36,10.73,0,NotApproved,0,,Langley,dvc_41321
200389,106514,2023-11-12,2023-12-04,Home renovation,23000,60,11.51,1,Active,0,,Langley,dvc_44696
200390,108883,2025-03-31,2025-04-22,Car Loan,22000,24,11.85,0,NotApproved,0,,Vancouver,dvc_84434
200391,105650,2024-04-05,2024-04-25,Wedding,20000,12,11.3,1,Closed,0,,Abbotsford,dvc_59548
200392,103073,2025-04-29,2025-05-19,Emergency,10000,36,11.12,0,NotApproved,0,,Vancouver,dvc_43749
200393,108986,2023-07-14,2023-08-08,Wedding,24000,24,10.07,1,Active,0,,Vancouver,dvc_76439
200394,100936,2023-10-04,2023-10-24,Emergency,7000,36,10.2,1,Active,0,,Vancouver,dvc_64556
200395,107801,2024-03-19,2024-04-09,Wedding,17000,60,11.59,1,Active,0,,Richmond,dvc_92751
200396,105671,2023-05-31,2023-06-22,Debt consolidation,10000,24,11.89,1,Active,0,,Richmond,dvc_56828
200397,105224,2024-03-28,2024-04-19,Car Loan,17000,24,10.58,1,Active,0,,Abbotsford,dvc_45795
200398,104143,2023-12-21,2024-01-14,Debt consolidation,6000,60,10.75,1,Active,1,Document,Burnaby,dvc_40697
200399,100449,2025-05-18,2025-06-06,Car Loan,20000,48,10.62,1,Pending,0,,Surrey,dvc_99466
200400,104121,2025-01-28,2025-02-14,Wedding,5000,36,10.37,1,Active,0,,Richmond,dvc_38932
200401,105956,2025-01-28,2025-02-12,Debt consolidation,23000,60,11.18,0,NotApproved,0,,Kamloops,dvc_78114
200402,108272,2024-05-17,2024-06-05,Car Loan,6000,48,11.05,0,NotApproved,0,,Surrey,dvc_22297
200403,101235,2024-01-06,2024-01-30,Wedding,8000,48,11.66,0,NotApproved,0,,Coquitlam,app_dvc_101235
200404,107340,2024-04-22,2024-05-07,Wedding,15000,36,13.27,0,NotApproved,0,,Kelowna,dvc_96348
200405,101354,2024-11-21,2024-12-15,Wedding,18000,36,10.34,1,Active,0,,Vancouver,dvc_41738
200406,105085,2024-12-17,2025-01-01,Wedding,2000,48,11.78,0,NotApproved,0,,Penticton,dvc_38337
200407,108804,2025-01-27,2025-02-20,Car Loan,19000,48,10.38,1,Active,0,,New Westminster,dvc_92200
200408,103628,2024-08-03,2024-08-23,Debt consolidation,31000,48,10.54,1,Active,0,,Surrey,dvc_13719
200409,108648,2024-10-25,2024-11-18,Debt consolidation,27000,12,8.24,1,Active,0,,Victoria,dvc_29111
200410,108107,2024-12-08,2024-12-27,Travel,16000,36,9.26,1,Active,0,,Burnaby,dvc_99272
200411,102910,2024-06-11,2024-07-06,Debt consolidation,12000,12,11.79,1,Active,0,,Coquitlam,app_dvc_102910
200412,105522,2023-09-27,2023-10-16,Car Loan,5000,12,10.27,0,NotApproved,0,,Vancouver,app_dvc_105522
200413,103090,2023-10-24,2023-11-12,Debt consolidation,40000,36,12.85,0,NotApproved,0,,Richmond,dvc_34212
200414,106744,2024-01-15,2024-02-03,Debt consolidation,28000,48,10.05,0,NotApproved,0,,Maple Ridge,dvc_85386
200415,102766,2023-11-15,2023-11-30,Debt consolidation,13000,60,13.7,0,NotApproved,0,,Nanaimo,dvc_49973
200416,106575,2023-07-14,2023-08-03,Car Loan,2000,36,14.21,0,NotApproved,0,,Vancouver,dvc_52350
200417,100066,2024-08-21,2024-09-11,Car Loan,29000,60,10.89,1,Active,0,,Langley,dvc_40092
200418,109267,2024-12-21,2025-01-10,Debt consolidation,11000,36,14.29,0,NotApproved,0,,Surrey,dvc_86306
200419,107360,2024-07-24,2024-08-13,Wedding,14000,48,10.8,0,NotApproved,0,,Kelowna,dvc_26946
200420,107824,2023-07-16,2023-08-10,Home renovation,38000,12,11.96,1,Closed,0,,Burnaby,dvc_82516
200421,109915,2024-12-30,2025-01-19,Emergency,4000,24,12.13,0,NotApproved,0,,Victoria,dvc_66021
200422,107926,2024-01-28,2024-02-13,Car Loan,22000,12,10.26,0,NotApproved,0,,Vancouver,dvc_14787
200423,107470,2023-07-13,2023-08-06,Debt consolidation,22000,24,10.03,1,Active,0,,Port Coquitlam,dvc_78972
200424,105865,2023-07-07,2023-07-29,Debt consolidation,47000,24,10.94,0,NotApproved,1,Document,Langley,app_dvc_105865
200425,100534,2024-08-25,2024-09-10,Medical expenses,28000,12,7.49,1,Active,0,,Richmond,dvc_46434
200426,104737,2024-06-03,2024-06-25,Wedding,20000,60,14.07,0,NotApproved,0,,Chilliwack,dvc_98971
200427,109268,2024-06-23,2024-07-09,Travel,7000,12,10.87,1,Active,0,,North Vancouver,dvc_72548
200428,102513,2025-05-13,2025-06-05,Car Loan,17000,12,10.77,0,Pending,0,,Vancouver,dvc_64823
200429,104278,2025-03-22,2025-04-08,Emergency,8000,60,10.94,0,NotApproved,1,Document,Vancouver,dvc_51874
200430,109560,2024-07-15,2024-08-02,Debt consolidation,15000,36,11.58,0,NotApproved,0,,Vancouver,dvc_69827
200431,102089,2023-09-29,2023-10-15,Debt consolidation,3000,12,12.73,0,NotApproved,1,Identity,Prince George,dvc_29985
200432,107171,2023-07-13,2023-07-31,Debt consolidation,13000,36,10.21,0,NotApproved,0,,Vancouver,dvc_36285
200433,108046,2024-06-27,2024-07-22,Wedding,28000,12,8.42,1,Active,0,,Surrey,dvc_66702
200434,103087,2023-07-31,2023-08-15,Car Loan,24000,60,10.09,0,NotApproved,0,,Abbotsford,dvc_77388
200435,103057,2025-03-21,2025-04-05,Debt consolidation,36000,24,10.92,1,Active,0,,Surrey,dvc_48543
200436,109923,2023-10-21,2023-11-12,Car Loan,15000,12,13.6,0,NotApproved,0,,Vancouver,dvc_98357
200437,107117,2023-07-22,2023-08-14,Debt consolidation,38000,24,15.11,0,NotApproved,0,,Surrey,dvc_58462
200438,108228,2024-09-03,2024-09-19,Wedding,12000,60,11.73,1,Active,0,,Vancouver,dvc_16684
200439,108956,2023-07-21,2023-08-10,Travel,12000,60,13.85,0,NotApproved,0,,Coquitlam,dvc_29774
200440,109961,2024-11-04,2024-11-21,Car Loan,8000,12,10.93,1,Active,0,,North Vancouver,dvc_36395
200441,108729,2025-03-29,2025-04-20,Home renovation,33000,12,11.22,1,Active,0,,Surrey,dvc_77293
200442,103487,2023-11-28,2023-12-20,Travel,8000,36,10.28,1,Active,0,,White Rock,dvc_56054
200443,100016,2024-04-07,2024-05-02,Wedding,17000,36,14.57,1,Default,0,,Coquitlam,dvc_47958
200444,109688,2023-08-31,2023-09-23,Wedding,21000,36,8.86,0,NotApproved,0,,Burnaby,dvc_92052
200445,109419,2025-04-20,2025-05-12,Debt consolidation,40000,48,15.24,0,NotApproved,0,,Langley,dvc_51445
200446,108087,2024-08-14,2024-08-29,Wedding,15000,48,10.9,1,Active,0,,Burnaby,dvc_54184
200447,108009,2023-12-07,2023-12-24,Debt consolidation,34000,36,10.14,1,Active,0,,Coquitlam,dvc_10839
200448,107499,2024-08-21,2024-09-07,Car Loan,24000,24,11.48,1,Active,1,Location,Vancouver,dvc_73723
200449,101392,2024-09-02,2024-09-23,Car Loan,26000,12,11.22,1,Active,0,,Victoria,dvc_49296
200450,105061,2023-06-29,2023-07-24,Debt consolidation,25000,36,10.4,1,Active,0,,Surrey,dvc_40161
200451,100761,2024-09-22,2024-10-15,Car Loan,2000,60,11.53,0,NotApproved,0,,Coquitlam,dvc_13801
200452,101802,2023-08-01,2023-08-26,Car Loan,29000,24,10.82,1,Active,0,,Coquitlam,dvc_23481
200453,109346,2024-04-19,2024-05-09,Emergency,2000,48,10.24,0,NotApproved,0,,Burnaby,dvc_73080
